sku_id,category,storage_temperature,shelf_life_days,unit_price_rmb,abc_class,near_expiry_managed,batch_tracking_required,hazardous_or_controlled_flag,unit_volume_liters,unit_weight_kg,manufacturer_id
SKU_02336,Western_Medicine,cold,126,3.93,C,True,True,False,1.015,0.47,MFG_075
SKU_02337,TCM,cool,180,62.95,C,False,True,True,1.819,0.609,MFG_035
SKU_02338,TCM,ambient,365,17.57,B,False,True,False,1.112,0.922,MFG_008
SKU_02339,Medical_Devices,frozen,432,5.49,C,False,True,False,0.271,0.563,MFG_043
SKU_02340,Western_Medicine,ambient,575,46.47,A,False,True,False,1.877,0.854,MFG_093
SKU_02341,Health_Supplements,ambient,613,18.29,C,False,True,False,0.577,1.085,MFG_090
SKU_02342,Medical_Devices,ambient,954,19.36,C,True,False,False,0.946,1.473,MFG_053
SKU_02343,Western_Medicine,ambient,458,41.98,A,False,True,False,0.113,0.076,MFG_093
SKU_02344,Medical_Devices,ambient,612,106.35,A,False,True,False,1.264,0.745,MFG_050
SKU_02345,Health_Supplements,cold,365,49.48,C,True,True,False,0.392,0.946,MFG_090
SKU_02346,Western_Medicine,ambient,444,32.45,C,True,True,False,1.772,0.806,MFG_029
SKU_02347,Medical_Devices,ambient,709,19.99,C,False,True,False,0.673,0.229,MFG_033
SKU_02348,Health_Supplements,ambient,872,1.45,C,True,False,True,1.411,1.275,MFG_010
SKU_02349,TCM,cool,730,9.12,B,False,False,False,1.184,0.817,MFG_026
SKU_02350,Western_Medicine,cool,302,55.01,C,False,False,False,0.491,1.433,MFG_012
SKU_02351,Western_Medicine,frozen,434,15.5,C,True,True,False,0.859,0.108,MFG_055
SKU_02352,Health_Supplements,ambient,981,12.34,C,False,True,False,1.232,0.723,MFG_041
SKU_02353,Medical_Devices,cool,381,17.15,C,False,True,False,1.831,0.034,MFG_098
SKU_02354,Western_Medicine,ambient,523,7.24,C,True,False,False,1.118,0.866,MFG_070
SKU_02355,Western_Medicine,ambient,556,63.59,C,False,False,False,0.617,1.047,MFG_021
SKU_02356,TCM,cool,433,18.09,B,False,True,False,1.718,0.026,MFG_042
SKU_02357,TCM,cool,730,102.6,C,False,True,False,1.855,1.036,MFG_051
SKU_02358,Medical_Devices,ambient,738,25.22,A,False,False,False,1.555,1.401,MFG_089
SKU_02359,Health_Supplements,cool,180,36.6,C,False,False,False,0.472,1.252,MFG_066
SKU_02360,Western_Medicine,cool,730,81.02,A,False,False,False,0.987,0.673,MFG_023
SKU_02361,Western_Medicine,ambient,365,48.64,C,False,True,False,0.713,0.95,MFG_054
SKU_02362,Medical_Devices,cool,315,2.81,C,True,True,False,0.883,0.838,MFG_060
SKU_02363,TCM,cool,480,3.19,B,False,True,False,0.858,0.655,MFG_058
SKU_02364,Western_Medicine,ambient,1023,81.16,C,False,True,False,1.102,0.808,MFG_016
SKU_02365,Western_Medicine,cold,222,14.04,C,True,True,False,0.82,1.476,MFG_006
SKU_02366,TCM,ambient,670,1.4,C,True,False,False,1.831,1.07,MFG_072
SKU_02367,Health_Supplements,cold,365,78.52,C,True,True,False,1.255,0.518,MFG_016
SKU_02368,TCM,cool,407,68.94,C,False,True,False,1.19,0.375,MFG_030
SKU_02369,Western_Medicine,ambient,624,10.99,C,True,True,False,1.177,0.783,MFG_053
SKU_02370,TCM,cool,730,6.89,C,False,True,False,1.633,1.335,MFG_016
SKU_02371,TCM,ambient,365,27.07,C,False,True,False,0.419,1.285,MFG_063
SKU_02372,Western_Medicine,cool,225,26.67,B,False,True,False,0.138,0.76,MFG_061
SKU_02373,Medical_Devices,ambient,602,14.12,C,False,True,False,1.273,0.514,MFG_012
SKU_02374,Western_Medicine,ambient,592,18.17,B,True,False,False,1.734,0.041,MFG_009
SKU_02375,Western_Medicine,ambient,365,9.64,B,False,True,True,1.147,0.771,MFG_062
SKU_02376,TCM,cool,684,36.13,B,True,True,False,1.465,0.721,MFG_089
SKU_02377,TCM,cold,258,13.73,C,True,True,False,0.239,0.698,MFG_087
SKU_02378,TCM,cool,730,4.92,C,False,False,False,0.569,1.323,MFG_032
SKU_02379,Western_Medicine,cool,710,21.13,C,False,False,False,0.756,1.05,MFG_042
SKU_02380,TCM,cool,671,2.47,C,True,False,False,0.703,1.096,MFG_069
SKU_02381,Western_Medicine,ambient,472,14.58,B,False,False,False,0.935,0.176,MFG_029
SKU_02382,Medical_Devices,cold,365,44.27,C,False,True,False,1.673,0.748,MFG_026
SKU_02383,TCM,ambient,727,35.67,B,True,False,False,0.6,1.102,MFG_075
SKU_02384,Medical_Devices,ambient,1092,15.59,C,False,True,False,1.088,0.369,MFG_001
SKU_02385,Medical_Devices,cool,327,89.35,C,False,True,False,0.767,0.763,MFG_095
SKU_02386,TCM,cold,365,9.42,C,True,True,False,0.274,0.115,MFG_054
SKU_02387,Western_Medicine,ambient,416,17.41,C,True,False,False,0.315,0.938,MFG_016
SKU_02388,TCM,ambient,888,8.96,B,False,False,False,0.185,0.033,MFG_001
SKU_02389,TCM,ambient,365,34.56,B,True,False,False,1.972,0.485,MFG_095
SKU_02390,Medical_Devices,ambient,518,16.0,C,True,False,False,1.01,0.859,MFG_012
SKU_02391,Western_Medicine,ambient,376,14.62,B,False,True,False,1.368,1.45,MFG_043
SKU_02392,TCM,ambient,539,133.2,C,True,True,True,1.618,1.079,MFG_072
SKU_02393,Western_Medicine,cool,306,122.51,C,False,False,False,1.95,1.395,MFG_083
SKU_02394,TCM,cool,580,4.38,A,False,True,False,0.994,1.221,MFG_070
SKU_02395,Health_Supplements,cool,183,1.55,C,False,False,False,0.862,0.864,MFG_087
SKU_02396,TCM,cool,730,2.7,B,True,True,False,0.409,0.871,MFG_051
SKU_02397,Medical_Devices,cool,730,9.9,C,True,True,False,1.694,1.168,MFG_017
SKU_02398,Health_Supplements,ambient,365,125.23,C,False,False,False,0.499,1.166,MFG_008
SKU_02399,Medical_Devices,cool,730,16.19,C,True,True,False,0.176,0.021,MFG_098
SKU_02400,Medical_Devices,ambient,365,47.16,A,False,False,False,0.981,0.335,MFG_093
SKU_02401,Western_Medicine,cool,710,26.69,C,True,True,False,0.908,0.31,MFG_002
SKU_02402,Medical_Devices,ambient,549,76.76,C,False,True,False,1.157,0.916,MFG_053
SKU_02403,Western_Medicine,cold,365,51.08,C,True,True,False,0.182,0.254,MFG_021
SKU_02404,Western_Medicine,cold,365,30.28,B,False,True,False,1.166,1.204,MFG_028
SKU_02405,Health_Supplements,cool,180,12.24,A,False,True,False,1.185,0.535,MFG_033
SKU_02406,Medical_Devices,ambient,384,11.29,C,False,True,False,0.076,1.003,MFG_008
SKU_02407,Western_Medicine,ambient,639,3.05,C,True,True,False,0.931,0.866,MFG_029
SKU_02408,Western_Medicine,ambient,365,146.98,C,False,True,False,1.048,0.1,MFG_055
SKU_02409,Medical_Devices,cool,244,69.66,A,False,True,False,0.602,0.593,MFG_032
SKU_02410,Medical_Devices,cool,730,59.24,A,True,True,False,0.377,0.593,MFG_054
SKU_02411,TCM,ambient,698,74.29,C,False,True,False,1.255,0.047,MFG_027
SKU_02412,TCM,cold,365,65.49,B,True,True,False,1.788,0.486,MFG_033
SKU_02413,TCM,ambient,365,37.28,C,False,True,False,1.706,0.339,MFG_076
SKU_02414,TCM,ambient,365,19.5,C,False,False,False,0.23,1.05,MFG_097
SKU_02415,Western_Medicine,frozen,698,28.56,C,True,True,False,1.617,0.714,MFG_093
SKU_02416,Western_Medicine,ambient,782,3.48,C,True,True,False,1.212,1.297,MFG_023
SKU_02417,Western_Medicine,ambient,496,23.77,B,False,False,True,0.248,0.129,MFG_013
SKU_02418,Western_Medicine,ambient,731,54.06,C,False,True,False,1.833,1.413,MFG_087
SKU_02419,Medical_Devices,ambient,435,30.38,C,True,False,False,1.307,0.063,MFG_065
SKU_02420,TCM,ambient,702,5.86,B,False,False,False,0.915,1.143,MFG_069
SKU_02421,Western_Medicine,ambient,1043,71.76,C,True,False,False,1.923,0.393,MFG_006
SKU_02422,TCM,cool,730,92.43,C,False,False,False,0.475,0.602,MFG_060
SKU_02423,TCM,ambient,944,38.51,B,False,True,False,1.237,1.242,MFG_035
SKU_02424,Medical_Devices,ambient,365,71.6,C,False,True,False,0.324,0.395,MFG_021
SKU_02425,Medical_Devices,cool,730,17.36,C,True,False,False,1.155,1.427,MFG_009
SKU_02426,TCM,ambient,858,47.1,C,False,True,False,0.592,0.341,MFG_037
SKU_02427,Western_Medicine,cool,320,6.04,C,False,True,True,0.828,1.17,MFG_042
SKU_02428,TCM,ambient,365,21.76,C,False,True,False,0.242,0.12,MFG_030
SKU_02429,Western_Medicine,ambient,795,14.47,C,False,True,False,1.313,0.014,MFG_010
SKU_02430,TCM,ambient,435,43.64,C,False,False,False,0.62,1.125,MFG_022
SKU_02431,TCM,ambient,365,80.84,C,False,False,False,1.502,1.436,MFG_063
SKU_02432,Western_Medicine,ambient,388,25.91,B,False,False,False,1.26,0.636,MFG_060
SKU_02433,Western_Medicine,ambient,365,36.67,C,True,True,False,0.346,0.681,MFG_067
SKU_02434,Medical_Devices,cool,730,21.55,A,True,True,False,1.06,1.02,MFG_027
SKU_02435,Western_Medicine,ambient,658,74.33,C,False,True,False,0.802,0.825,MFG_055
SKU_02436,Medical_Devices,cool,730,29.24,B,True,False,False,0.463,1.065,MFG_075
SKU_02437,Medical_Devices,ambient,427,8.52,B,False,False,False,0.313,0.888,MFG_024
SKU_02438,Medical_Devices,cold,365,111.62,A,True,True,False,1.16,0.233,MFG_002
SKU_02439,TCM,cool,319,41.97,B,False,False,False,1.387,0.392,MFG_027
SKU_02440,Western_Medicine,ambient,365,60.94,C,False,False,False,1.025,0.32,MFG_007
SKU_02441,Medical_Devices,ambient,657,24.6,B,False,False,False,1.116,1.381,MFG_098
SKU_02442,Western_Medicine,ambient,444,2.15,C,False,True,False,0.56,0.566,MFG_030
SKU_02443,Western_Medicine,ambient,942,46.93,A,False,False,False,0.497,0.012,MFG_067
SKU_02444,TCM,cool,227,2.95,C,False,False,False,0.719,0.369,MFG_016
SKU_02445,Western_Medicine,ambient,652,7.57,C,False,True,False,1.29,0.59,MFG_021
SKU_02446,Medical_Devices,ambient,661,106.89,B,False,False,False,1.65,0.104,MFG_032
SKU_02447,Western_Medicine,ambient,1044,23.31,C,True,True,False,1.16,0.161,MFG_087
SKU_02448,Health_Supplements,cold,365,18.4,C,True,True,False,0.78,0.047,MFG_075
SKU_02449,TCM,ambient,965,6.11,B,True,False,True,0.664,1.346,MFG_058
SKU_02450,Medical_Devices,ambient,844,70.83,A,True,True,False,1.574,0.907,MFG_063
SKU_02451,Western_Medicine,cold,365,106.33,C,True,True,False,1.326,1.391,MFG_027
SKU_02452,Medical_Devices,ambient,365,5.28,C,False,True,False,1.957,1.478,MFG_032
SKU_02453,TCM,cool,730,1.3,B,False,False,False,1.312,0.54,MFG_012
SKU_02454,TCM,cold,365,2.23,C,True,True,False,1.107,1.002,MFG_006
SKU_02455,Health_Supplements,cold,365,36.71,C,True,True,False,1.879,0.293,MFG_020
SKU_02456,Medical_Devices,cold,365,50.69,B,False,True,False,1.615,0.073,MFG_035
SKU_02457,TCM,cold,323,60.38,C,False,True,False,1.938,0.434,MFG_061
SKU_02458,Medical_Devices,ambient,388,63.93,A,True,True,False,1.076,0.521,MFG_093
SKU_02459,Western_Medicine,cold,365,11.07,B,True,True,False,0.055,1.003,MFG_060
SKU_02460,Western_Medicine,ambient,365,33.17,C,True,True,False,1.457,0.469,MFG_051
SKU_02461,Medical_Devices,ambient,539,33.62,C,True,False,False,1.051,1.357,MFG_026
SKU_02462,TCM,ambient,690,23.89,C,False,False,False,0.9,0.087,MFG_022
SKU_02463,TCM,cold,365,39.17,B,False,True,False,0.512,0.243,MFG_001
SKU_02464,Health_Supplements,ambient,365,80.34,A,False,False,False,1.405,0.284,MFG_007
SKU_02465,Medical_Devices,ambient,872,49.79,C,False,False,False,1.721,0.942,MFG_037
SKU_02466,Medical_Devices,cool,730,50.8,B,False,False,False,0.716,0.581,MFG_098
SKU_02467,Western_Medicine,ambient,872,27.91,B,False,True,False,0.377,0.071,MFG_043
SKU_02468,Medical_Devices,cool,651,21.5,A,True,True,False,0.437,0.563,MFG_096
SKU_02469,TCM,cool,659,6.52,C,False,False,False,1.095,1.442,MFG_060
SKU_02470,Western_Medicine,cold,305,3.37,C,True,True,True,0.171,0.681,MFG_016
SKU_02471,TCM,ambient,365,38.81,B,True,True,False,1.661,1.055,MFG_061
SKU_02472,Western_Medicine,ambient,365,24.29,C,False,True,False,0.218,1.009,MFG_002
SKU_02473,Western_Medicine,ambient,387,5.95,B,True,True,False,1.067,0.105,MFG_010
SKU_02474,Western_Medicine,cold,365,1.44,C,False,True,False,0.865,1.175,MFG_029
SKU_02475,Medical_Devices,ambient,508,124.26,C,True,False,False,1.909,0.789,MFG_024
SKU_02476,Western_Medicine,cold,365,65.86,C,False,True,True,0.12,0.872,MFG_001
SKU_02477,Medical_Devices,cool,730,59.49,C,True,False,False,1.799,0.54,MFG_002
SKU_02478,TCM,ambient,592,3.37,C,False,False,False,1.021,1.468,MFG_051
SKU_02479,TCM,cold,365,18.02,C,True,True,False,1.174,0.329,MFG_072
SKU_02480,Western_Medicine,ambient,552,16.22,B,True,True,False,1.772,0.501,MFG_093
SKU_02481,TCM,ambient,365,11.02,C,False,True,False,0.682,0.635,MFG_046
SKU_02482,Western_Medicine,ambient,365,37.11,C,True,False,False,0.99,0.025,MFG_051
SKU_02483,Western_Medicine,cool,730,4.64,C,True,False,False,1.076,0.109,MFG_051
SKU_02484,Medical_Devices,ambient,885,136.67,C,True,True,False,1.74,0.438,MFG_061
SKU_02485,Western_Medicine,cool,721,1.92,C,True,False,True,0.241,0.091,MFG_072
SKU_02486,TCM,cool,730,6.59,B,True,False,False,0.838,1.198,MFG_062
SKU_02487,TCM,ambient,1003,1.61,C,True,False,False,0.54,0.43,MFG_035
SKU_02488,Medical_Devices,ambient,771,2.22,C,True,True,False,0.417,0.357,MFG_069
SKU_02489,Western_Medicine,cool,730,1.8,A,False,False,False,1.594,0.787,MFG_083
SKU_02490,Western_Medicine,ambient,603,156.54,A,True,True,False,1.844,0.164,MFG_088
SKU_02491,Medical_Devices,ambient,979,4.74,C,False,False,True,1.728,0.384,MFG_075
SKU_02492,TCM,ambient,463,24.16,C,True,True,False,0.389,1.259,MFG_072
SKU_02493,TCM,ambient,428,86.55,C,False,False,False,0.66,0.117,MFG_095
SKU_02494,TCM,cold,365,63.66,C,True,True,False,1.102,1.174,MFG_063
SKU_02495,TCM,cool,730,14.83,B,False,False,False,1.936,0.755,MFG_042
SKU_02496,TCM,cool,420,47.62,B,False,False,False,1.773,0.866,MFG_020
SKU_02497,Western_Medicine,cool,692,6.29,C,True,False,False,1.491,0.211,MFG_035
SKU_02498,Health_Supplements,cool,578,42.44,C,False,True,False,0.12,0.703,MFG_044
SKU_02499,Western_Medicine,ambient,367,27.75,C,False,False,False,0.681,0.119,MFG_021
SKU_02500,TCM,ambient,759,63.85,B,False,True,False,0.939,0.217,MFG_093
SKU_02501,Western_Medicine,ambient,421,6.42,C,False,False,False,1.206,0.229,MFG_035
SKU_02502,Western_Medicine,cool,730,22.01,C,False,True,False,0.389,0.191,MFG_062
SKU_02503,TCM,cold,166,5.99,C,False,True,False,1.346,0.946,MFG_022
SKU_02504,Medical_Devices,ambient,806,36.03,C,True,True,False,0.572,0.808,MFG_083
SKU_02505,TCM,cool,730,11.81,C,False,True,False,0.729,0.267,MFG_035
SKU_02506,TCM,ambient,761,5.53,B,False,True,False,0.877,0.588,MFG_071
SKU_02507,Medical_Devices,cool,180,86.49,B,False,False,True,1.608,0.148,MFG_029
SKU_02508,TCM,ambient,703,54.81,C,False,True,False,1.409,0.27,MFG_002
SKU_02509,Western_Medicine,cool,730,13.67,A,False,False,False,1.52,0.325,MFG_033
SKU_02510,Western_Medicine,cold,365,73.65,C,True,True,False,1.767,0.17,MFG_093
SKU_02511,TCM,cool,730,36.76,C,False,False,False,0.874,1.173,MFG_032
SKU_02512,Health_Supplements,ambient,599,3.0,B,True,False,False,1.059,0.178,MFG_027
SKU_02513,Health_Supplements,cool,439,42.72,C,True,False,True,0.291,0.884,MFG_001
SKU_02514,Health_Supplements,cold,163,34.37,C,True,True,False,1.963,0.265,MFG_013
SKU_02515,Medical_Devices,cold,365,9.12,C,True,True,False,0.754,0.498,MFG_001
SKU_02516,Medical_Devices,cold,143,20.29,C,False,True,False,0.756,1.311,MFG_020
SKU_02517,Medical_Devices,cold,219,2.7,C,True,True,False,1.247,0.702,MFG_046
SKU_02518,Medical_Devices,ambient,660,71.43,B,True,True,False,1.173,1.155,MFG_093
SKU_02519,Medical_Devices,ambient,835,69.03,A,False,True,False,0.141,0.155,MFG_055
SKU_02520,Health_Supplements,cold,145,30.0,C,True,True,False,0.927,1.01,MFG_097
SKU_02521,TCM,cold,365,23.01,C,False,True,False,1.143,0.093,MFG_008
SKU_02522,Western_Medicine,ambient,1034,6.45,C,False,True,False,0.172,1.249,MFG_043
SKU_02523,Western_Medicine,ambient,402,26.43,B,False,True,False,1.824,0.488,MFG_022
SKU_02524,Western_Medicine,ambient,365,59.4,A,False,True,False,0.525,1.244,MFG_060
SKU_02525,TCM,ambient,365,49.33,A,False,True,False,0.241,1.086,MFG_001
SKU_02526,Medical_Devices,cool,655,42.48,B,False,False,False,1.93,0.087,MFG_083
SKU_02527,Medical_Devices,ambient,996,75.34,C,False,True,False,0.607,0.219,MFG_028
SKU_02528,Western_Medicine,cool,564,25.56,C,False,True,False,0.088,0.6,MFG_062
SKU_02529,Medical_Devices,ambient,918,4.81,C,True,False,False,1.703,0.189,MFG_026
SKU_02530,TCM,ambient,439,55.86,C,False,False,False,1.322,0.269,MFG_022
SKU_02531,Medical_Devices,cold,365,37.65,C,False,True,False,1.223,0.478,MFG_070
SKU_02532,Health_Supplements,frozen,695,36.07,C,False,True,False,1.047,1.306,MFG_066
SKU_02533,Health_Supplements,ambient,684,8.53,C,True,True,False,0.808,0.879,MFG_032
SKU_02534,TCM,ambient,1033,31.86,C,False,False,False,1.687,0.667,MFG_055
SKU_02535,Health_Supplements,ambient,446,3.45,B,False,True,False,0.521,0.402,MFG_012
SKU_02536,Health_Supplements,ambient,825,31.62,C,True,False,False,0.369,0.4,MFG_083
SKU_02537,Medical_Devices,cold,365,54.64,B,True,True,False,0.812,0.597,MFG_054
SKU_02538,TCM,ambient,488,49.51,B,True,False,True,0.658,1.031,MFG_008
SKU_02539,Medical_Devices,ambient,365,5.71,C,True,True,False,0.076,0.174,MFG_030
SKU_02540,Health_Supplements,ambient,772,62.37,B,False,False,False,1.782,1.458,MFG_098
SKU_02541,Western_Medicine,ambient,365,21.8,C,True,True,False,1.511,0.807,MFG_093
SKU_02542,TCM,cool,730,37.33,A,True,True,False,0.78,0.201,MFG_008
SKU_02543,Medical_Devices,ambient,1080,100.07,C,True,False,False,0.49,0.769,MFG_093
SKU_02544,TCM,cool,493,3.36,C,False,True,False,0.131,0.284,MFG_038
SKU_02545,Western_Medicine,cold,245,101.68,A,False,True,False,1.951,0.037,MFG_027
SKU_02546,Western_Medicine,ambient,859,9.73,A,True,False,False,1.495,1.458,MFG_054
SKU_02547,Medical_Devices,ambient,912,57.0,C,False,False,False,1.7,1.39,MFG_001
SKU_02548,Western_Medicine,cool,315,23.64,B,True,False,False,0.223,1.084,MFG_037
SKU_02549,Western_Medicine,ambient,532,188.47,A,False,True,False,1.982,1.295,MFG_084
SKU_02550,Western_Medicine,cool,730,11.67,B,True,True,False,0.727,0.184,MFG_029
SKU_02551,Western_Medicine,cool,694,105.92,C,False,False,True,0.736,1.033,MFG_001
SKU_02552,TCM,cool,456,2.03,C,False,True,False,1.118,0.833,MFG_072
SKU_02553,Medical_Devices,cool,730,12.77,B,False,True,False,1.236,0.601,MFG_060
SKU_02554,Health_Supplements,cool,730,7.64,B,True,False,False,0.564,1.211,MFG_081
SKU_02555,Medical_Devices,cool,377,36.64,A,False,False,False,1.091,1.348,MFG_051
SKU_02556,Western_Medicine,ambient,963,1.81,C,False,False,False,1.455,0.938,MFG_054
SKU_02557,Medical_Devices,ambient,665,10.43,C,True,True,False,1.498,0.428,MFG_092
SKU_02558,TCM,cold,248,80.87,C,False,True,False,0.166,0.196,MFG_093
SKU_02559,Medical_Devices,cold,365,41.52,C,True,True,False,0.084,1.223,MFG_084
SKU_02560,Medical_Devices,cool,730,1.31,C,True,False,False,1.88,1.436,MFG_046
SKU_02561,Western_Medicine,cold,365,63.25,C,True,True,False,1.594,0.394,MFG_027
SKU_02562,Western_Medicine,ambient,365,47.35,B,False,True,False,1.592,0.267,MFG_026
SKU_02563,TCM,cool,730,8.82,B,True,True,False,0.944,0.338,MFG_082
SKU_02564,Health_Supplements,cold,365,47.5,C,False,True,False,0.751,1.302,MFG_032
SKU_02565,Medical_Devices,ambient,365,31.63,A,False,True,False,1.741,1.106,MFG_035
SKU_02566,TCM,ambient,527,10.69,B,False,False,False,0.987,0.365,MFG_095
SKU_02567,TCM,ambient,365,39.17,B,False,True,False,0.146,0.614,MFG_061
SKU_02568,Medical_Devices,cool,730,3.91,C,False,False,False,1.204,1.136,MFG_001
SKU_02569,Western_Medicine,cold,223,62.93,B,True,True,False,1.619,0.017,MFG_037
SKU_02570,Medical_Devices,ambient,815,55.34,C,True,False,False,1.231,0.143,MFG_025
SKU_02571,Medical_Devices,ambient,865,5.25,B,True,False,False,0.951,0.396,MFG_041
SKU_02572,Medical_Devices,ambient,365,19.9,C,False,True,False,1.771,0.489,MFG_063
SKU_02573,Medical_Devices,cold,216,62.45,A,False,True,True,0.497,0.167,MFG_096
SKU_02574,Medical_Devices,ambient,365,1.9,B,True,True,True,0.404,0.184,MFG_043
SKU_02575,Medical_Devices,ambient,450,14.4,C,False,False,False,0.995,0.431,MFG_012
SKU_02576,Medical_Devices,cold,365,73.9,A,True,True,False,1.657,0.771,MFG_016
SKU_02577,Medical_Devices,ambient,480,115.27,B,True,True,False,0.759,0.738,MFG_082
SKU_02578,TCM,cool,730,54.31,A,False,False,False,1.887,0.116,MFG_061
SKU_02579,TCM,cool,475,11.25,B,False,True,False,1.227,0.526,MFG_022
SKU_02580,Medical_Devices,cool,436,78.21,C,False,False,False,0.29,1.196,MFG_100
SKU_02581,Health_Supplements,frozen,300,1.92,C,False,True,False,0.308,0.457,MFG_087
SKU_02582,TCM,frozen,730,2.57,C,True,True,False,0.647,0.347,MFG_098
SKU_02583,TCM,ambient,405,84.81,C,False,False,False,0.371,0.904,MFG_037
SKU_02584,Western_Medicine,ambient,936,26.27,C,True,False,False,1.334,0.692,MFG_055
SKU_02585,Western_Medicine,ambient,1074,29.59,C,True,False,False,1.759,1.286,MFG_001
SKU_02586,Western_Medicine,ambient,580,39.87,C,False,True,False,1.47,0.944,MFG_062
SKU_02587,Medical_Devices,cool,727,63.81,C,True,False,False,1.021,1.023,MFG_067
SKU_02588,TCM,ambient,365,78.1,C,False,False,False,0.887,0.261,MFG_092
SKU_02589,Western_Medicine,ambient,365,2.71,C,False,False,False,0.925,0.467,MFG_083
SKU_02590,Medical_Devices,ambient,1046,4.12,C,False,True,False,1.564,0.865,MFG_005
SKU_02591,Western_Medicine,ambient,778,8.04,C,True,True,False,0.161,1.193,MFG_002
SKU_02592,Medical_Devices,ambient,494,48.75,C,False,True,True,1.08,0.139,MFG_026
SKU_02593,Medical_Devices,cold,365,69.03,B,True,True,False,1.415,0.474,MFG_001
SKU_02594,TCM,cool,730,11.38,C,False,False,False,1.347,1.23,MFG_058
SKU_02595,Medical_Devices,ambient,656,10.09,B,True,False,False,0.325,1.125,MFG_035
SKU_02596,Western_Medicine,cool,730,8.68,C,False,False,False,0.346,0.319,MFG_020
SKU_02597,Health_Supplements,cool,730,76.28,B,True,False,False,1.882,0.195,MFG_053
SKU_02598,Medical_Devices,cold,365,65.29,C,False,True,False,1.161,0.175,MFG_036
SKU_02599,Medical_Devices,ambient,401,10.06,C,False,False,False,1.332,1.31,MFG_055
SKU_02600,Western_Medicine,cold,127,90.01,C,True,True,False,0.653,0.295,MFG_035
SKU_02601,Health_Supplements,ambient,719,1.7,C,False,True,False,0.61,0.064,MFG_049
SKU_02602,TCM,ambient,426,213.07,A,True,False,False,1.865,0.481,MFG_054
SKU_02603,TCM,cool,730,25.24,C,True,True,False,1.862,0.449,MFG_027
SKU_02604,Medical_Devices,cool,642,5.47,A,False,False,False,0.767,0.605,MFG_012
SKU_02605,TCM,frozen,348,4.37,C,False,True,False,0.551,0.659,MFG_045
SKU_02606,Medical_Devices,cold,111,55.42,C,True,True,False,1.272,0.985,MFG_006
SKU_02607,Medical_Devices,ambient,887,37.17,C,False,False,False,1.194,0.423,MFG_060
SKU_02608,Medical_Devices,ambient,365,18.13,C,True,True,False,0.785,0.091,MFG_027
SKU_02609,Western_Medicine,cold,365,15.68,A,False,True,False,1.434,0.698,MFG_098
SKU_02610,TCM,ambient,365,51.08,B,True,False,False,1.73,0.861,MFG_087
SKU_02611,Western_Medicine,ambient,365,45.28,C,True,False,False,0.256,1.191,MFG_017
SKU_02612,Health_Supplements,cool,239,26.77,C,True,True,False,1.597,0.535,MFG_002
SKU_02613,Medical_Devices,cold,365,39.97,C,False,True,False,0.534,0.351,MFG_055
SKU_02614,Medical_Devices,ambient,885,4.33,C,False,False,False,1.621,0.194,MFG_051
SKU_02615,Western_Medicine,ambient,365,18.52,C,False,True,True,0.759,0.95,MFG_055
SKU_02616,Health_Supplements,ambient,705,30.13,C,False,True,False,1.608,0.395,MFG_001
SKU_02617,Western_Medicine,ambient,570,22.04,A,False,True,False,1.429,0.648,MFG_072
SKU_02618,TCM,ambient,652,2.42,C,True,True,False,1.28,1.149,MFG_072
SKU_02619,Medical_Devices,cool,730,3.8,C,False,True,False,1.465,1.163,MFG_042
SKU_02620,Western_Medicine,ambient,1036,33.94,C,True,False,False,1.317,0.101,MFG_028
SKU_02621,Western_Medicine,cool,730,14.28,B,False,True,False,0.621,0.783,MFG_082
SKU_02622,Health_Supplements,ambient,801,13.69,C,True,True,False,1.459,0.31,MFG_084
SKU_02623,Western_Medicine,ambient,630,48.21,C,True,True,False,1.813,0.567,MFG_010
SKU_02624,Medical_Devices,cool,322,17.6,C,False,False,False,0.743,0.22,MFG_027
SKU_02625,TCM,cold,307,116.48,C,True,True,False,1.932,0.438,MFG_033
SKU_02626,TCM,ambient,393,64.44,C,False,True,False,0.105,0.028,MFG_062
SKU_02627,Medical_Devices,ambient,562,86.49,C,False,True,False,0.131,1.372,MFG_013
SKU_02628,Medical_Devices,ambient,971,54.92,C,False,False,False,0.989,1.104,MFG_001
SKU_02629,Western_Medicine,ambient,690,72.39,C,False,False,False,1.58,0.824,MFG_023
SKU_02630,Western_Medicine,ambient,402,6.48,A,False,True,False,1.091,0.071,MFG_083
SKU_02631,TCM,cool,622,9.59,A,False,True,False,1.799,0.756,MFG_023
SKU_02632,Medical_Devices,cold,365,102.71,C,False,True,False,1.784,0.696,MFG_024
SKU_02633,Medical_Devices,cool,180,1.64,B,False,True,False,0.181,0.886,MFG_024
SKU_02634,TCM,ambient,728,87.65,C,True,True,False,1.331,0.719,MFG_047
SKU_02635,TCM,ambient,365,9.99,C,False,True,False,1.696,0.643,MFG_080
SKU_02636,Medical_Devices,cold,365,3.59,C,False,True,False,0.588,0.036,MFG_097
SKU_02637,Health_Supplements,cold,116,35.63,C,True,True,False,1.458,0.814,MFG_026
SKU_02638,Health_Supplements,ambient,367,4.14,C,False,True,False,0.199,0.281,MFG_032
SKU_02639,Health_Supplements,ambient,620,52.47,B,True,False,False,1.744,0.479,MFG_022
SKU_02640,Medical_Devices,cool,567,54.48,A,False,False,True,0.632,0.323,MFG_063
