customer_id,customer_type,province,city,urban_rural_flag,store_size,monthly_patient_volume,average_order_frequency_days,service_level_target,credit_tier,b2b_registered,active_status
CUST_00878,public_hospital,Guangdong,Dongguan,urban,medium,18611,8,0.965,B,True,active
CUST_00879,independent_pharmacy,Henan,Kaifeng,rural,small,2220,19,0.962,B,True,active
CUST_00880,primary_healthcare,Zhejiang,Hangzhou,urban,small,6500,10,0.982,D,True,active
CUST_00881,chain_pharmacy,Sichuan,Deyang,rural,medium,5740,17,0.991,C,True,active
CUST_00882,independent_pharmacy,Hubei,Xiangyang,rural,small,730,20,0.91,C,True,active
CUST_00883,independent_pharmacy,Hubei,Xiangyang,urban,small,222,27,0.971,C,True,active
CUST_00884,independent_pharmacy,Sichuan,Mianyang,rural,small,166,27,0.915,C,True,active
CUST_00885,chain_pharmacy,Hubei,Yichang,rural,medium,3033,12,0.901,C,True,active
CUST_00886,independent_pharmacy,Shandong,Jinan,urban,medium,578,25,0.903,C,True,active
CUST_00887,independent_pharmacy,Jiangsu,Nanjing,urban,medium,257,27,0.901,D,True,active
CUST_00888,primary_healthcare,Shandong,Yantai,rural,medium,9104,5,0.938,A,True,active
CUST_00889,clinic,Hubei,Xiangyang,urban,small,258,24,0.971,C,True,active
CUST_00890,primary_healthcare,Zhejiang,Ningbo,urban,small,1454,22,0.96,C,True,active
CUST_00891,chain_pharmacy,Hubei,Yichang,urban,medium,1801,5,0.993,D,True,active
CUST_00892,independent_pharmacy,Hubei,Wuhan,urban,medium,5644,12,0.915,B,True,active
CUST_00893,independent_pharmacy,Sichuan,Chengdu,urban,small,397,12,0.959,C,True,active
CUST_00894,primary_healthcare,Zhejiang,Ningbo,urban,medium,13935,5,0.993,B,True,active
CUST_00895,independent_pharmacy,Shandong,Qingdao,urban,medium,15019,7,0.99,A,True,active
CUST_00896,clinic,Zhejiang,Ningbo,rural,small,2562,17,0.958,B,True,active
CUST_00897,primary_healthcare,Zhejiang,Hangzhou,urban,small,3199,7,0.96,B,True,active
CUST_00898,chain_pharmacy,Guangdong,Guangzhou,rural,small,676,19,0.925,C,True,active
CUST_00899,independent_pharmacy,Zhejiang,Hangzhou,urban,medium,206,23,0.908,B,True,active
CUST_00900,independent_pharmacy,Hubei,Xiangyang,urban,medium,5794,20,0.967,A,True,active
CUST_00901,independent_pharmacy,Zhejiang,Hangzhou,urban,medium,1960,11,0.923,B,True,active
CUST_00902,independent_pharmacy,Sichuan,Deyang,urban,small,844,11,0.983,B,True,active
CUST_00903,independent_pharmacy,Zhejiang,Ningbo,urban,small,8789,8,0.938,A,True,active
CUST_00904,primary_healthcare,Hubei,Wuhan,rural,medium,4947,14,0.922,B,True,active
CUST_00905,public_hospital,Guangdong,Dongguan,urban,medium,4507,18,0.931,B,True,active
CUST_00906,chain_pharmacy,Zhejiang,Wenzhou,rural,medium,1724,12,0.906,C,True,active
CUST_00907,independent_pharmacy,Guangdong,Dongguan,urban,small,218,12,0.967,B,True,active
CUST_00908,chain_pharmacy,Sichuan,Mianyang,urban,medium,686,26,0.937,A,True,active
CUST_00909,independent_pharmacy,Hubei,Wuhan,rural,medium,3808,16,0.947,C,True,active
CUST_00910,chain_pharmacy,Shandong,Qingdao,urban,medium,2668,18,0.905,C,True,active
CUST_00911,chain_pharmacy,Zhejiang,Wenzhou,urban,medium,2807,19,0.956,C,True,inactive
CUST_00912,primary_healthcare,Zhejiang,Hangzhou,urban,small,5257,9,0.958,C,True,active
CUST_00913,clinic,Zhejiang,Hangzhou,urban,medium,14501,7,0.981,B,True,active
CUST_00914,independent_pharmacy,Henan,Zhengzhou,urban,medium,586,15,0.916,B,True,active
CUST_00915,independent_pharmacy,Zhejiang,Hangzhou,urban,medium,1048,11,0.951,B,True,active
CUST_00916,chain_pharmacy,Hubei,Yichang,urban,small,2255,12,0.991,C,True,inactive
CUST_00917,public_hospital,Hubei,Yichang,urban,medium,12023,6,0.98,A,True,active
CUST_00918,chain_pharmacy,Shandong,Qingdao,urban,medium,2287,12,0.928,B,True,active
CUST_00919,independent_pharmacy,Jiangsu,Suzhou,urban,medium,185,28,0.907,C,True,active
CUST_00920,independent_pharmacy,Zhejiang,Ningbo,urban,medium,4050,16,0.92,C,True,active
CUST_00921,independent_pharmacy,Sichuan,Deyang,rural,medium,6620,23,0.96,A,True,active
CUST_00922,primary_healthcare,Zhejiang,Ningbo,urban,medium,2387,8,0.964,B,True,active
CUST_00923,public_hospital,Guangdong,Guangzhou,urban,medium,14518,17,0.972,A,True,active
CUST_00924,independent_pharmacy,Henan,Zhengzhou,urban,medium,28400,6,0.993,A,True,active
CUST_00925,independent_pharmacy,Shandong,Qingdao,urban,medium,579,22,0.962,B,True,active
CUST_00926,independent_pharmacy,Jiangsu,Suzhou,rural,small,1022,11,0.934,D,True,active
CUST_00927,independent_pharmacy,Zhejiang,Ningbo,urban,large,17783,13,0.964,B,True,inactive
CUST_00928,chain_pharmacy,Sichuan,Chengdu,urban,large,3111,5,0.906,B,True,active
CUST_00929,independent_pharmacy,Zhejiang,Ningbo,urban,small,5541,15,0.941,C,True,active
CUST_00930,clinic,Hubei,Wuhan,urban,small,5614,16,0.955,C,True,active
CUST_00931,public_hospital,Henan,Zhengzhou,urban,small,9395,7,0.954,B,True,active
CUST_00932,chain_pharmacy,Sichuan,Mianyang,urban,medium,2546,22,0.92,B,True,active
CUST_00933,independent_pharmacy,Zhejiang,Hangzhou,urban,medium,165,11,0.918,C,True,active
CUST_00934,chain_pharmacy,Shandong,Jinan,rural,medium,6456,8,0.951,A,True,active
CUST_00935,independent_pharmacy,Shandong,Qingdao,urban,small,1269,7,0.962,B,True,active
CUST_00936,primary_healthcare,Sichuan,Deyang,rural,small,5575,9,0.96,A,True,active
CUST_00937,clinic,Jiangsu,Nanjing,urban,medium,541,17,0.905,A,True,active
CUST_00938,chain_pharmacy,Zhejiang,Hangzhou,urban,medium,1037,11,0.951,B,True,active
CUST_00939,clinic,Guangdong,Guangzhou,urban,small,1564,11,0.975,B,True,inactive
CUST_00940,independent_pharmacy,Hubei,Wuhan,urban,small,265,16,0.921,C,True,active
CUST_00941,public_hospital,Jiangsu,Suzhou,urban,medium,2614,4,0.931,B,True,active
CUST_00942,public_hospital,Guangdong,Dongguan,urban,medium,6147,4,0.985,A,True,active
CUST_00943,primary_healthcare,Shandong,Qingdao,rural,medium,946,4,0.956,A,True,active
CUST_00944,independent_pharmacy,Guangdong,Dongguan,urban,large,1364,24,0.961,B,True,active
CUST_00945,independent_pharmacy,Henan,Zhengzhou,urban,small,178,11,0.942,B,True,active
CUST_00946,primary_healthcare,Jiangsu,Nanjing,urban,medium,3586,16,0.965,A,True,active
CUST_00947,independent_pharmacy,Shandong,Qingdao,urban,medium,325,22,0.901,B,True,active
CUST_00948,clinic,Guangdong,Dongguan,rural,small,1147,11,0.987,C,True,active
CUST_00949,independent_pharmacy,Shandong,Qingdao,rural,medium,1353,15,0.97,B,True,active
CUST_00950,independent_pharmacy,Shandong,Jinan,rural,small,5802,24,0.974,C,True,active
CUST_00951,independent_pharmacy,Zhejiang,Ningbo,urban,large,11463,13,0.951,B,True,active
CUST_00952,clinic,Jiangsu,Nanjing,urban,medium,2641,11,0.992,A,True,active
CUST_00953,independent_pharmacy,Hubei,Wuhan,rural,small,439,16,0.949,C,True,active
CUST_00954,independent_pharmacy,Zhejiang,Wenzhou,rural,small,165,23,0.907,B,True,active
CUST_00955,independent_pharmacy,Zhejiang,Hangzhou,urban,medium,273,27,0.932,C,True,active
CUST_00956,independent_pharmacy,Jiangsu,Nanjing,urban,medium,1033,6,0.928,D,True,active
CUST_00957,independent_pharmacy,Hubei,Xiangyang,urban,small,1312,22,0.91,B,True,active
CUST_00958,independent_pharmacy,Henan,Luoyang,urban,medium,3857,13,0.963,B,True,active
CUST_00959,independent_pharmacy,Henan,Zhengzhou,urban,small,484,24,0.902,B,True,active
CUST_00960,primary_healthcare,Guangdong,Guangzhou,rural,medium,29693,4,0.97,D,True,active
CUST_00961,independent_pharmacy,Hubei,Yichang,rural,medium,1396,28,0.924,C,True,active
CUST_00962,primary_healthcare,Jiangsu,Wuxi,urban,small,18673,5,0.994,A,True,active
CUST_00963,primary_healthcare,Zhejiang,Hangzhou,urban,small,521,21,0.97,C,True,active
CUST_00964,independent_pharmacy,Guangdong,Dongguan,urban,medium,443,28,0.916,A,True,active
CUST_00965,chain_pharmacy,Hubei,Yichang,rural,small,245,18,0.904,C,True,active
CUST_00966,clinic,Henan,Zhengzhou,urban,medium,2745,10,0.945,C,True,active
CUST_00967,primary_healthcare,Shandong,Jinan,urban,medium,13034,5,0.948,B,True,active
CUST_00968,primary_healthcare,Guangdong,Dongguan,urban,large,9763,11,0.949,A,True,active
CUST_00969,chain_pharmacy,Henan,Zhengzhou,urban,medium,511,8,0.972,B,True,active
CUST_00970,chain_pharmacy,Henan,Zhengzhou,urban,small,385,14,0.901,C,True,active
CUST_00971,chain_pharmacy,Jiangsu,Nanjing,urban,small,487,6,0.959,B,True,active
CUST_00972,chain_pharmacy,Sichuan,Deyang,rural,small,15026,6,0.949,A,True,active
CUST_00973,primary_healthcare,Shandong,Qingdao,urban,medium,1002,17,0.958,C,True,active
CUST_00974,chain_pharmacy,Sichuan,Deyang,rural,small,163,21,0.942,C,True,active
CUST_00975,clinic,Henan,Luoyang,rural,medium,2111,12,0.96,D,True,active
CUST_00976,public_hospital,Jiangsu,Wuxi,rural,small,2411,10,0.972,B,True,active
CUST_00977,public_hospital,Guangdong,Dongguan,rural,medium,7000,13,0.986,B,True,active
CUST_00978,chain_pharmacy,Jiangsu,Nanjing,urban,large,11208,6,0.982,D,True,active
CUST_00979,primary_healthcare,Zhejiang,Wenzhou,urban,large,3127,4,0.993,B,True,active
CUST_00980,chain_pharmacy,Sichuan,Deyang,urban,medium,6645,22,0.928,B,True,active
CUST_00981,chain_pharmacy,Zhejiang,Ningbo,urban,medium,9194,8,0.994,C,True,active
CUST_00982,primary_healthcare,Hubei,Yichang,rural,medium,8356,19,0.965,B,True,active
CUST_00983,clinic,Guangdong,Dongguan,urban,medium,1293,6,0.977,B,True,active
CUST_00984,public_hospital,Sichuan,Deyang,urban,medium,12985,4,0.977,C,True,active
CUST_00985,independent_pharmacy,Shandong,Qingdao,rural,small,1146,21,0.952,B,True,active
CUST_00986,public_hospital,Guangdong,Guangzhou,rural,small,1280,6,0.987,A,True,active
CUST_00987,public_hospital,Hubei,Wuhan,urban,large,5722,4,0.989,B,True,active
CUST_00988,public_hospital,Zhejiang,Wenzhou,urban,large,6754,4,0.949,A,True,active
CUST_00989,independent_pharmacy,Zhejiang,Wenzhou,urban,small,2064,11,0.972,B,True,active
CUST_00990,public_hospital,Sichuan,Deyang,rural,large,9405,4,0.917,B,True,active
CUST_00991,independent_pharmacy,Henan,Zhengzhou,urban,medium,780,24,0.949,B,True,active
CUST_00992,independent_pharmacy,Sichuan,Mianyang,urban,small,325,17,0.939,B,True,active
CUST_00993,independent_pharmacy,Zhejiang,Wenzhou,urban,small,260,27,0.923,D,True,active
CUST_00994,independent_pharmacy,Zhejiang,Hangzhou,urban,small,492,22,0.935,D,True,active
CUST_00995,independent_pharmacy,Zhejiang,Ningbo,urban,small,507,25,0.905,B,True,active
CUST_00996,public_hospital,Shandong,Qingdao,rural,medium,36502,4,0.989,B,True,active
CUST_00997,public_hospital,Hubei,Wuhan,urban,medium,10723,16,0.975,A,True,active
CUST_00998,chain_pharmacy,Zhejiang,Hangzhou,rural,medium,9861,9,0.99,A,True,active
CUST_00999,chain_pharmacy,Sichuan,Mianyang,urban,medium,1024,8,0.945,A,True,active
CUST_01000,independent_pharmacy,Zhejiang,Ningbo,rural,small,390,19,0.963,C,True,active
CUST_01001,independent_pharmacy,Zhejiang,Wenzhou,urban,small,1043,19,0.933,C,True,active
CUST_01002,independent_pharmacy,Shandong,Qingdao,urban,medium,4870,10,0.924,A,True,active
CUST_01003,public_hospital,Hubei,Yichang,urban,small,228,16,0.988,C,True,active
CUST_01004,independent_pharmacy,Sichuan,Deyang,urban,medium,1068,21,0.925,C,True,active
CUST_01005,independent_pharmacy,Zhejiang,Ningbo,urban,small,3589,23,0.947,A,True,active
CUST_01006,chain_pharmacy,Jiangsu,Nanjing,urban,medium,2749,10,0.987,C,True,inactive
CUST_01007,independent_pharmacy,Hubei,Wuhan,urban,medium,2133,21,0.917,C,True,active
CUST_01008,independent_pharmacy,Zhejiang,Ningbo,urban,small,8457,7,0.99,B,True,active
CUST_01009,chain_pharmacy,Guangdong,Guangzhou,urban,large,7872,12,0.994,B,True,active
CUST_01010,independent_pharmacy,Zhejiang,Ningbo,urban,medium,17922,10,0.955,A,True,active
CUST_01011,independent_pharmacy,Hubei,Yichang,urban,small,485,21,0.948,C,True,active
CUST_01012,independent_pharmacy,Guangdong,Guangzhou,urban,medium,812,10,0.976,A,True,active
CUST_01013,independent_pharmacy,Shandong,Yantai,urban,small,211,24,0.933,C,True,active
CUST_01014,independent_pharmacy,Zhejiang,Ningbo,urban,small,425,25,0.91,C,True,active
CUST_01015,independent_pharmacy,Sichuan,Deyang,rural,medium,6552,8,0.9,A,True,active
CUST_01016,independent_pharmacy,Shandong,Yantai,urban,medium,824,15,0.945,B,True,active
CUST_01017,public_hospital,Sichuan,Deyang,urban,large,8334,6,0.968,A,True,active
CUST_01018,independent_pharmacy,Jiangsu,Suzhou,urban,small,2218,26,0.91,C,True,active
CUST_01019,primary_healthcare,Zhejiang,Ningbo,urban,small,7514,5,0.966,C,True,active
CUST_01020,independent_pharmacy,Sichuan,Mianyang,rural,small,3635,19,0.96,C,True,active
CUST_01021,independent_pharmacy,Henan,Kaifeng,urban,medium,285,18,0.909,C,True,active
CUST_01022,independent_pharmacy,Henan,Zhengzhou,rural,medium,649,17,0.901,B,True,active
CUST_01023,public_hospital,Zhejiang,Hangzhou,rural,medium,3683,9,0.904,C,True,active
CUST_01024,public_hospital,Henan,Luoyang,urban,medium,6518,15,0.985,C,True,active
CUST_01025,independent_pharmacy,Guangdong,Guangzhou,urban,small,604,19,0.905,A,True,inactive
CUST_01026,independent_pharmacy,Shandong,Jinan,urban,small,179,24,0.902,C,True,active
CUST_01027,primary_healthcare,Hubei,Yichang,urban,small,4207,5,0.936,B,True,active
CUST_01028,primary_healthcare,Hubei,Wuhan,rural,small,2112,4,0.973,A,True,active
CUST_01029,independent_pharmacy,Shandong,Yantai,urban,medium,7760,19,0.974,B,True,active
CUST_01030,independent_pharmacy,Zhejiang,Hangzhou,urban,medium,547,15,0.901,B,True,active
CUST_01031,primary_healthcare,Hubei,Wuhan,rural,medium,1706,6,0.963,C,True,active
CUST_01032,primary_healthcare,Sichuan,Chengdu,urban,medium,8300,5,0.975,A,True,active
CUST_01033,independent_pharmacy,Hubei,Yichang,urban,medium,2281,23,0.96,D,True,active
CUST_01034,public_hospital,Henan,Zhengzhou,urban,small,236,17,0.954,C,True,active
CUST_01035,independent_pharmacy,Hubei,Xiangyang,urban,small,1238,19,0.901,C,True,active
CUST_01036,chain_pharmacy,Guangdong,Shenzhen,urban,small,1283,9,0.927,C,True,active
CUST_01037,clinic,Henan,Luoyang,urban,medium,1262,10,0.961,C,True,active
CUST_01038,independent_pharmacy,Zhejiang,Ningbo,urban,large,1681,12,0.905,C,True,active
CUST_01039,independent_pharmacy,Zhejiang,Wenzhou,urban,small,336,28,0.964,C,True,active
CUST_01040,independent_pharmacy,Sichuan,Mianyang,urban,medium,10897,8,0.97,C,True,active
CUST_01041,independent_pharmacy,Hubei,Yichang,urban,small,206,23,0.909,D,True,active
CUST_01042,primary_healthcare,Sichuan,Mianyang,rural,small,2596,21,0.924,C,True,active
CUST_01043,chain_pharmacy,Guangdong,Shenzhen,rural,medium,25971,5,0.929,A,True,active
CUST_01044,independent_pharmacy,Shandong,Jinan,urban,small,343,21,0.918,C,True,inactive
CUST_01045,independent_pharmacy,Zhejiang,Hangzhou,urban,medium,5367,10,0.982,B,True,active
CUST_01046,primary_healthcare,Henan,Zhengzhou,urban,medium,3042,16,0.929,C,True,active
CUST_01047,public_hospital,Guangdong,Guangzhou,rural,small,21687,6,0.941,B,True,active
CUST_01048,independent_pharmacy,Hubei,Yichang,urban,medium,1258,11,0.94,B,True,active
CUST_01049,independent_pharmacy,Zhejiang,Hangzhou,urban,medium,2792,18,0.951,B,True,active
CUST_01050,independent_pharmacy,Hubei,Wuhan,urban,small,2352,23,0.914,B,True,active
CUST_01051,primary_healthcare,Zhejiang,Hangzhou,urban,medium,12044,16,0.985,C,True,active
CUST_01052,primary_healthcare,Zhejiang,Wenzhou,urban,medium,16143,12,0.931,B,True,active
CUST_01053,independent_pharmacy,Hubei,Xiangyang,urban,medium,676,22,0.926,C,True,active
CUST_01054,primary_healthcare,Zhejiang,Hangzhou,urban,small,9136,16,0.942,D,True,active
CUST_01055,clinic,Sichuan,Chengdu,rural,medium,677,19,0.956,B,True,inactive
CUST_01056,independent_pharmacy,Shandong,Qingdao,urban,small,342,18,0.901,A,True,active
CUST_01057,independent_pharmacy,Jiangsu,Nanjing,urban,small,1455,5,0.99,A,True,active
CUST_01058,primary_healthcare,Zhejiang,Wenzhou,urban,small,714,11,0.967,C,True,active
CUST_01059,independent_pharmacy,Zhejiang,Hangzhou,urban,medium,3019,18,0.975,B,True,active
CUST_01060,independent_pharmacy,Shandong,Qingdao,urban,small,616,13,0.929,C,True,active
CUST_01061,clinic,Jiangsu,Suzhou,rural,small,5924,10,0.902,B,True,active
CUST_01062,independent_pharmacy,Zhejiang,Wenzhou,urban,small,897,23,0.916,C,True,active
CUST_01063,independent_pharmacy,Zhejiang,Wenzhou,urban,medium,4926,13,0.987,D,True,active
CUST_01064,independent_pharmacy,Sichuan,Deyang,rural,small,398,15,0.942,D,True,active
CUST_01065,chain_pharmacy,Zhejiang,Ningbo,urban,large,21964,7,0.913,B,True,active
CUST_01066,independent_pharmacy,Hubei,Wuhan,urban,small,590,17,0.986,B,True,active
CUST_01067,primary_healthcare,Shandong,Jinan,urban,medium,7372,6,0.992,B,True,active
CUST_01068,independent_pharmacy,Jiangsu,Wuxi,urban,small,2604,21,0.971,C,True,active
CUST_01069,independent_pharmacy,Jiangsu,Nanjing,urban,small,3717,20,0.946,A,True,active
CUST_01070,public_hospital,Shandong,Qingdao,urban,medium,1932,10,0.947,C,True,inactive
CUST_01071,independent_pharmacy,Henan,Luoyang,urban,small,174,25,0.9,C,True,active
CUST_01072,independent_pharmacy,Guangdong,Dongguan,urban,small,2455,21,0.911,C,True,active
CUST_01073,independent_pharmacy,Guangdong,Dongguan,urban,medium,960,18,0.951,C,True,active
CUST_01074,independent_pharmacy,Sichuan,Deyang,urban,medium,178,27,0.934,D,True,active
CUST_01075,clinic,Hubei,Yichang,rural,small,654,6,0.975,A,True,inactive
CUST_01076,independent_pharmacy,Shandong,Qingdao,rural,medium,4426,19,0.926,C,True,active
CUST_01077,independent_pharmacy,Zhejiang,Hangzhou,urban,medium,433,24,0.951,C,True,active
CUST_01078,independent_pharmacy,Shandong,Qingdao,urban,small,237,24,0.908,B,True,active
CUST_01079,independent_pharmacy,Jiangsu,Wuxi,urban,medium,2333,5,0.92,C,True,active
CUST_01080,primary_healthcare,Zhejiang,Wenzhou,urban,large,9050,6,0.989,B,True,active
CUST_01081,primary_healthcare,Zhejiang,Hangzhou,urban,medium,14529,8,0.917,D,True,active
CUST_01082,independent_pharmacy,Henan,Zhengzhou,urban,medium,7354,8,0.957,B,True,active
CUST_01083,primary_healthcare,Guangdong,Guangzhou,rural,medium,15715,13,0.949,B,True,active
CUST_01084,independent_pharmacy,Sichuan,Deyang,rural,small,255,10,0.946,C,True,active
CUST_01085,primary_healthcare,Shandong,Yantai,urban,small,746,9,0.926,C,True,active
CUST_01086,public_hospital,Jiangsu,Nanjing,urban,medium,12089,18,0.967,B,True,active
CUST_01087,independent_pharmacy,Sichuan,Chengdu,rural,small,364,28,0.914,C,True,active
CUST_01088,independent_pharmacy,Shandong,Qingdao,rural,medium,7748,15,0.958,B,True,active
CUST_01089,primary_healthcare,Hubei,Wuhan,urban,small,2227,5,0.985,A,True,active
CUST_01090,independent_pharmacy,Shandong,Jinan,urban,small,586,23,0.987,C,True,active
CUST_01091,chain_pharmacy,Henan,Zhengzhou,rural,medium,14837,8,0.934,B,True,active
CUST_01092,chain_pharmacy,Henan,Zhengzhou,urban,small,14892,7,0.971,B,True,active
CUST_01093,primary_healthcare,Sichuan,Deyang,rural,medium,13388,12,0.994,C,True,active
CUST_01094,independent_pharmacy,Hubei,Xiangyang,urban,medium,1038,6,0.906,A,True,active
CUST_01095,independent_pharmacy,Hubei,Yichang,urban,small,164,29,0.902,C,True,active
CUST_01096,chain_pharmacy,Zhejiang,Hangzhou,urban,small,2303,16,0.938,B,True,active
CUST_01097,public_hospital,Sichuan,Mianyang,urban,medium,6537,7,0.989,A,True,inactive
CUST_01098,clinic,Sichuan,Chengdu,urban,medium,1046,9,0.972,B,True,active
CUST_01099,chain_pharmacy,Hubei,Xiangyang,urban,small,2682,6,0.989,B,True,active
CUST_01100,independent_pharmacy,Zhejiang,Wenzhou,urban,medium,1355,15,0.921,B,True,active
CUST_01101,independent_pharmacy,Henan,Luoyang,rural,medium,181,29,0.909,C,True,active
CUST_01102,primary_healthcare,Zhejiang,Hangzhou,urban,medium,934,6,0.973,C,True,active
CUST_01103,primary_healthcare,Hubei,Xiangyang,urban,medium,5701,9,0.964,A,True,active
CUST_01104,independent_pharmacy,Jiangsu,Nanjing,rural,small,4483,12,0.966,A,True,active
CUST_01105,independent_pharmacy,Zhejiang,Wenzhou,urban,large,2007,17,0.948,B,True,active
CUST_01106,primary_healthcare,Hubei,Wuhan,urban,small,852,7,0.923,D,True,active
CUST_01107,independent_pharmacy,Sichuan,Deyang,urban,small,2311,16,0.971,C,True,active
CUST_01108,public_hospital,Henan,Luoyang,rural,small,1675,4,0.992,B,True,active
CUST_01109,public_hospital,Zhejiang,Hangzhou,rural,small,11864,9,0.993,C,True,active
CUST_01110,independent_pharmacy,Zhejiang,Ningbo,urban,medium,163,26,0.9,C,True,active
CUST_01111,independent_pharmacy,Shandong,Yantai,urban,small,164,23,0.955,C,True,active
CUST_01112,independent_pharmacy,Hubei,Yichang,rural,small,1568,19,0.94,A,True,active
CUST_01113,chain_pharmacy,Jiangsu,Suzhou,urban,large,1095,11,0.919,B,True,active
CUST_01114,independent_pharmacy,Henan,Zhengzhou,urban,medium,1772,18,0.968,C,True,active
CUST_01115,primary_healthcare,Zhejiang,Ningbo,rural,small,5120,4,0.952,B,True,active
CUST_01116,independent_pharmacy,Hubei,Yichang,urban,small,425,27,0.967,B,True,active
CUST_01117,chain_pharmacy,Shandong,Qingdao,urban,medium,1230,14,0.913,C,True,inactive
CUST_01118,primary_healthcare,Zhejiang,Ningbo,urban,medium,6171,8,0.98,B,True,active
CUST_01119,independent_pharmacy,Hubei,Xiangyang,urban,small,338,17,0.95,B,True,active
CUST_01120,public_hospital,Shandong,Qingdao,rural,medium,18983,10,0.921,B,True,active
CUST_01121,independent_pharmacy,Shandong,Qingdao,urban,medium,266,23,0.957,B,True,active
CUST_01122,independent_pharmacy,Zhejiang,Wenzhou,urban,medium,1357,13,0.91,A,True,inactive
CUST_01123,independent_pharmacy,Guangdong,Dongguan,urban,medium,1221,6,0.942,A,True,active
CUST_01124,independent_pharmacy,Jiangsu,Nanjing,urban,medium,3756,8,0.945,B,True,active
CUST_01125,independent_pharmacy,Zhejiang,Ningbo,urban,small,6388,7,0.907,D,True,active
CUST_01126,clinic,Zhejiang,Ningbo,urban,medium,2313,14,0.956,C,True,active
CUST_01127,independent_pharmacy,Guangdong,Guangzhou,urban,small,934,24,0.941,B,True,active
CUST_01128,independent_pharmacy,Guangdong,Guangzhou,urban,small,685,11,0.961,B,True,active
CUST_01129,independent_pharmacy,Jiangsu,Nanjing,rural,small,2659,25,0.937,D,True,active
CUST_01130,independent_pharmacy,Shandong,Yantai,rural,small,5940,12,0.92,C,True,active
CUST_01131,primary_healthcare,Jiangsu,Nanjing,urban,large,366,5,0.964,B,True,active
CUST_01132,primary_healthcare,Hubei,Wuhan,urban,medium,26732,4,0.991,A,True,active
CUST_01133,primary_healthcare,Zhejiang,Wenzhou,urban,medium,15000,7,0.983,B,True,active
CUST_01134,chain_pharmacy,Guangdong,Shenzhen,rural,medium,1165,5,0.93,B,True,active
CUST_01135,independent_pharmacy,Jiangsu,Wuxi,urban,medium,1995,12,0.989,C,True,active
CUST_01136,independent_pharmacy,Zhejiang,Wenzhou,urban,medium,316,15,0.913,B,True,active
CUST_01137,independent_pharmacy,Shandong,Qingdao,urban,medium,165,16,0.91,C,True,active
CUST_01138,independent_pharmacy,Zhejiang,Wenzhou,urban,medium,1486,11,0.903,A,True,active
CUST_01139,independent_pharmacy,Sichuan,Deyang,urban,small,266,11,0.919,B,True,active
CUST_01140,independent_pharmacy,Shandong,Yantai,urban,large,359,14,0.912,C,True,active
CUST_01141,chain_pharmacy,Jiangsu,Nanjing,urban,large,8483,22,0.935,C,True,active
CUST_01142,independent_pharmacy,Sichuan,Mianyang,urban,medium,1854,25,0.965,C,True,active
CUST_01143,independent_pharmacy,Zhejiang,Hangzhou,rural,medium,3910,20,0.93,B,True,active
CUST_01144,independent_pharmacy,Zhejiang,Wenzhou,urban,small,166,12,0.9,C,True,active
CUST_01145,primary_healthcare,Zhejiang,Hangzhou,rural,medium,2239,6,0.981,B,True,active
CUST_01146,independent_pharmacy,Jiangsu,Nanjing,urban,small,614,27,0.903,C,True,active
CUST_01147,public_hospital,Guangdong,Guangzhou,rural,small,17928,7,0.98,A,True,active
CUST_01148,clinic,Jiangsu,Suzhou,urban,small,3336,5,0.927,B,True,active
CUST_01149,independent_pharmacy,Hubei,Wuhan,urban,medium,351,19,0.938,B,True,active
CUST_01150,primary_healthcare,Zhejiang,Hangzhou,urban,small,174,20,0.914,A,True,active
CUST_01151,primary_healthcare,Jiangsu,Suzhou,urban,medium,8604,4,0.988,A,True,active
CUST_01152,independent_pharmacy,Shandong,Qingdao,urban,medium,1360,15,0.95,A,True,active
CUST_01153,primary_healthcare,Hubei,Xiangyang,urban,medium,10615,9,0.943,B,True,active
CUST_01154,independent_pharmacy,Hubei,Yichang,urban,small,277,10,0.949,C,True,active
CUST_01155,independent_pharmacy,Hubei,Yichang,rural,small,480,7,0.922,B,True,active
CUST_01156,clinic,Sichuan,Chengdu,urban,small,169,28,0.989,B,True,active
CUST_01157,public_hospital,Zhejiang,Ningbo,urban,medium,4760,4,0.924,A,True,active
CUST_01158,independent_pharmacy,Hubei,Xiangyang,urban,medium,7567,22,0.922,D,True,active
CUST_01159,independent_pharmacy,Jiangsu,Wuxi,urban,medium,886,24,0.94,A,True,active
CUST_01160,primary_healthcare,Hubei,Wuhan,urban,medium,2003,15,0.987,C,True,active
CUST_01161,primary_healthcare,Zhejiang,Ningbo,rural,small,4522,20,0.983,C,True,active
CUST_01162,independent_pharmacy,Zhejiang,Hangzhou,urban,medium,873,22,0.959,B,True,active
CUST_01163,independent_pharmacy,Guangdong,Dongguan,urban,small,17308,5,0.955,A,True,inactive
CUST_01164,chain_pharmacy,Sichuan,Chengdu,urban,small,3243,9,0.947,B,True,active
CUST_01165,chain_pharmacy,Zhejiang,Hangzhou,urban,medium,4664,7,0.956,A,True,active
CUST_01166,primary_healthcare,Guangdong,Dongguan,urban,small,7954,7,0.929,B,True,active
CUST_01167,chain_pharmacy,Jiangsu,Wuxi,urban,medium,5612,18,0.968,B,True,active
CUST_01168,chain_pharmacy,Hubei,Wuhan,urban,small,354,14,0.939,C,True,active
CUST_01169,independent_pharmacy,Henan,Zhengzhou,urban,small,167,18,0.95,A,True,active
