order_line_id,order_id,sku_id,quantity_ordered,special_handling_required,substitution_allowed
OL_000202191,ORD_0046647,SKU_01377,2,False,False
OL_000202192,ORD_0046647,SKU_01945,2,False,True
OL_000202193,ORD_0046647,SKU_00059,2,False,False
OL_000202194,ORD_0046647,SKU_02196,3,False,False
OL_000202195,ORD_0046647,SKU_00482,1,False,True
OL_000202196,ORD_0046647,SKU_02817,5,False,False
OL_000202197,ORD_0046647,SKU_02804,9,True,False
OL_000202198,ORD_0046647,SKU_02414,5,False,False
OL_000202199,ORD_0046647,SKU_02706,2,False,False
OL_000202200,ORD_0046648,SKU_02570,2,False,True
OL_000202201,ORD_0046648,SKU_00469,3,False,False
OL_000202202,ORD_0046648,SKU_01171,7,True,False
OL_000202203,ORD_0046649,SKU_00062,3,False,False
OL_000202204,ORD_0046649,SKU_02675,2,False,False
OL_000202205,ORD_0046649,SKU_02588,2,False,False
OL_000202206,ORD_0046649,SKU_01692,5,True,True
OL_000202207,ORD_0046650,SKU_01090,8,False,False
OL_000202208,ORD_0046650,SKU_01198,6,False,False
OL_000202209,ORD_0046650,SKU_01791,6,True,False
OL_000202210,ORD_0046651,SKU_01445,4,False,False
OL_000202211,ORD_0046651,SKU_00058,2,True,False
OL_000202212,ORD_0046651,SKU_01022,4,False,False
OL_000202213,ORD_0046651,SKU_00341,3,False,False
OL_000202214,ORD_0046652,SKU_01391,14,False,False
OL_000202215,ORD_0046652,SKU_01267,11,True,False
OL_000202216,ORD_0046652,SKU_02155,19,False,False
OL_000202217,ORD_0046652,SKU_02244,14,True,False
OL_000202218,ORD_0046652,SKU_01633,43,False,False
OL_000202219,ORD_0046652,SKU_01752,20,False,False
OL_000202220,ORD_0046653,SKU_02286,13,False,True
OL_000202221,ORD_0046653,SKU_02058,2,False,False
OL_000202222,ORD_0046653,SKU_00861,2,True,False
OL_000202223,ORD_0046654,SKU_02995,6,False,False
OL_000202224,ORD_0046654,SKU_02095,6,True,True
OL_000202225,ORD_0046654,SKU_00859,6,True,False
OL_000202226,ORD_0046654,SKU_02150,2,True,False
OL_000202227,ORD_0046655,SKU_00476,6,False,False
OL_000202228,ORD_0046655,SKU_01335,1,True,False
OL_000202229,ORD_0046655,SKU_01942,2,False,False
OL_000202230,ORD_0046655,SKU_02937,23,False,False
OL_000202231,ORD_0046655,SKU_00480,5,False,True
OL_000202232,ORD_0046655,SKU_01326,4,False,True
OL_000202233,ORD_0046656,SKU_02625,1,True,False
OL_000202234,ORD_0046656,SKU_02516,3,True,False
OL_000202235,ORD_0046656,SKU_02313,7,False,False
OL_000202236,ORD_0046656,SKU_01391,4,False,True
OL_000202237,ORD_0046656,SKU_01217,2,False,False
OL_000202238,ORD_0046656,SKU_02185,3,True,True
OL_000202239,ORD_0046657,SKU_01277,7,False,False
OL_000202240,ORD_0046658,SKU_00865,7,False,False
OL_000202241,ORD_0046658,SKU_02264,8,False,False
OL_000202242,ORD_0046658,SKU_02788,3,False,True
OL_000202243,ORD_0046658,SKU_01207,5,False,False
OL_000202244,ORD_0046658,SKU_02153,10,True,True
OL_000202245,ORD_0046658,SKU_02549,5,False,False
OL_000202246,ORD_0046658,SKU_01739,1,True,False
OL_000202247,ORD_0046658,SKU_00618,3,True,True
OL_000202248,ORD_0046658,SKU_02013,4,False,False
OL_000202249,ORD_0046658,SKU_02876,4,False,True
OL_000202250,ORD_0046658,SKU_01143,13,False,False
OL_000202251,ORD_0046658,SKU_02438,6,True,False
OL_000202252,ORD_0046658,SKU_02033,1,False,False
OL_000202253,ORD_0046658,SKU_00087,3,False,False
OL_000202254,ORD_0046658,SKU_01182,6,False,False
OL_000202255,ORD_0046659,SKU_00610,2,False,False
OL_000202256,ORD_0046659,SKU_01591,7,True,True
OL_000202257,ORD_0046659,SKU_00273,3,False,False
OL_000202258,ORD_0046659,SKU_01100,11,False,True
OL_000202259,ORD_0046659,SKU_01163,1,False,False
OL_000202260,ORD_0046660,SKU_00714,2,True,False
OL_000202261,ORD_0046660,SKU_01867,2,False,False
OL_000202262,ORD_0046660,SKU_00414,3,False,False
OL_000202263,ORD_0046660,SKU_02964,5,False,True
OL_000202264,ORD_0046661,SKU_00112,3,False,False
OL_000202265,ORD_0046661,SKU_01491,2,False,False
OL_000202266,ORD_0046661,SKU_01977,4,False,False
OL_000202267,ORD_0046661,SKU_02591,12,False,False
OL_000202268,ORD_0046662,SKU_02850,3,False,False
OL_000202269,ORD_0046662,SKU_02192,4,True,False
OL_000202270,ORD_0046662,SKU_02916,2,False,False
OL_000202271,ORD_0046663,SKU_00271,2,True,False
OL_000202272,ORD_0046663,SKU_02733,1,False,False
OL_000202273,ORD_0046663,SKU_00355,8,True,True
OL_000202274,ORD_0046663,SKU_02000,4,True,False
OL_000202275,ORD_0046663,SKU_00102,8,False,False
OL_000202276,ORD_0046663,SKU_02637,4,True,False
OL_000202277,ORD_0046663,SKU_00992,3,False,False
OL_000202278,ORD_0046663,SKU_02702,11,False,True
OL_000202279,ORD_0046663,SKU_00828,2,False,False
OL_000202280,ORD_0046663,SKU_01555,12,False,True
OL_000202281,ORD_0046663,SKU_00643,21,False,False
OL_000202282,ORD_0046663,SKU_00250,28,False,False
OL_000202283,ORD_0046663,SKU_01700,5,True,False
OL_000202284,ORD_0046663,SKU_01778,2,True,True
OL_000202285,ORD_0046663,SKU_02128,22,False,False
OL_000202286,ORD_0046664,SKU_01923,2,True,True
OL_000202287,ORD_0046664,SKU_00101,3,False,True
OL_000202288,ORD_0046664,SKU_00438,3,False,False
OL_000202289,ORD_0046664,SKU_00403,3,False,True
OL_000202290,ORD_0046664,SKU_00394,3,False,False
OL_000202291,ORD_0046664,SKU_02692,2,False,True
OL_000202292,ORD_0046665,SKU_01412,6,True,False
OL_000202293,ORD_0046665,SKU_00644,9,True,False
OL_000202294,ORD_0046665,SKU_00476,5,False,False
OL_000202295,ORD_0046666,SKU_02313,9,False,True
OL_000202296,ORD_0046666,SKU_02928,6,False,True
OL_000202297,ORD_0046666,SKU_02442,7,False,False
OL_000202298,ORD_0046666,SKU_00462,12,False,True
OL_000202299,ORD_0046667,SKU_02689,1,False,False
OL_000202300,ORD_0046667,SKU_01510,5,False,False
OL_000202301,ORD_0046667,SKU_01379,4,False,False
OL_000202302,ORD_0046668,SKU_02787,7,False,False
OL_000202303,ORD_0046668,SKU_01742,6,True,True
OL_000202304,ORD_0046669,SKU_02442,3,False,False
OL_000202305,ORD_0046669,SKU_00018,5,True,False
OL_000202306,ORD_0046669,SKU_00515,4,True,False
OL_000202307,ORD_0046669,SKU_02402,4,False,False
OL_000202308,ORD_0046670,SKU_00533,109,False,False
OL_000202309,ORD_0046670,SKU_00342,18,False,False
OL_000202310,ORD_0046670,SKU_02450,13,False,True
OL_000202311,ORD_0046671,SKU_01509,4,False,False
OL_000202312,ORD_0046671,SKU_01979,2,False,True
OL_000202313,ORD_0046671,SKU_01587,15,False,False
OL_000202314,ORD_0046672,SKU_01592,1,True,False
OL_000202315,ORD_0046672,SKU_00103,4,False,False
OL_000202316,ORD_0046672,SKU_01596,8,False,False
OL_000202317,ORD_0046673,SKU_00370,7,False,False
OL_000202318,ORD_0046673,SKU_01737,6,False,False
OL_000202319,ORD_0046673,SKU_02726,7,False,False
OL_000202320,ORD_0046674,SKU_01569,3,False,False
OL_000202321,ORD_0046674,SKU_01609,6,False,False
OL_000202322,ORD_0046674,SKU_00035,4,True,False
OL_000202323,ORD_0046674,SKU_01072,2,False,False
OL_000202324,ORD_0046674,SKU_00926,3,False,True
OL_000202325,ORD_0046675,SKU_00637,8,False,False
OL_000202326,ORD_0046675,SKU_00903,10,False,False
OL_000202327,ORD_0046675,SKU_00957,1,False,False
OL_000202328,ORD_0046676,SKU_00955,3,False,True
OL_000202329,ORD_0046676,SKU_00079,8,False,True
OL_000202330,ORD_0046676,SKU_02153,4,True,False
OL_000202331,ORD_0046677,SKU_02933,1,False,True
OL_000202332,ORD_0046677,SKU_02935,6,False,False
OL_000202333,ORD_0046677,SKU_00333,4,False,False
OL_000202334,ORD_0046677,SKU_00512,5,True,True
OL_000202335,ORD_0046677,SKU_01459,7,True,False
OL_000202336,ORD_0046677,SKU_00425,6,False,True
OL_000202337,ORD_0046677,SKU_02397,6,False,False
OL_000202338,ORD_0046677,SKU_02006,2,False,True
OL_000202339,ORD_0046677,SKU_01878,1,False,False
OL_000202340,ORD_0046677,SKU_00752,2,False,False
OL_000202341,ORD_0046678,SKU_02160,4,False,False
OL_000202342,ORD_0046679,SKU_00717,1,False,True
OL_000202343,ORD_0046679,SKU_01778,2,True,False
OL_000202344,ORD_0046679,SKU_01988,7,False,False
OL_000202345,ORD_0046679,SKU_01003,2,True,False
OL_000202346,ORD_0046679,SKU_01168,4,False,False
OL_000202347,ORD_0046679,SKU_02703,5,False,False
OL_000202348,ORD_0046679,SKU_01267,4,True,True
OL_000202349,ORD_0046679,SKU_01263,3,True,False
OL_000202350,ORD_0046679,SKU_02244,14,True,False
OL_000202351,ORD_0046679,SKU_01820,3,False,False
OL_000202352,ORD_0046680,SKU_01487,14,False,True
OL_000202353,ORD_0046680,SKU_00362,6,False,False
OL_000202354,ORD_0046680,SKU_02125,11,True,False
OL_000202355,ORD_0046680,SKU_02275,2,True,False
OL_000202356,ORD_0046681,SKU_01272,1,False,False
OL_000202357,ORD_0046681,SKU_02760,5,False,True
OL_000202358,ORD_0046681,SKU_01731,19,False,False
OL_000202359,ORD_0046681,SKU_02708,24,False,True
OL_000202360,ORD_0046682,SKU_00530,4,False,False
OL_000202361,ORD_0046682,SKU_02553,12,False,False
OL_000202362,ORD_0046682,SKU_02527,2,False,False
OL_000202363,ORD_0046683,SKU_01320,2,False,True
OL_000202364,ORD_0046683,SKU_00720,1,False,False
OL_000202365,ORD_0046683,SKU_01656,8,False,False
OL_000202366,ORD_0046683,SKU_00027,1,False,True
OL_000202367,ORD_0046683,SKU_02520,1,True,True
OL_000202368,ORD_0046683,SKU_00663,5,False,False
OL_000202369,ORD_0046683,SKU_01861,5,False,False
OL_000202370,ORD_0046683,SKU_01299,3,False,True
OL_000202371,ORD_0046683,SKU_00987,7,True,False
OL_000202372,ORD_0046683,SKU_00575,6,False,False
OL_000202373,ORD_0046683,SKU_00225,1,False,True
OL_000202374,ORD_0046683,SKU_00032,3,True,False
OL_000202375,ORD_0046683,SKU_01295,6,True,True
OL_000202376,ORD_0046683,SKU_00751,6,True,True
OL_000202377,ORD_0046683,SKU_02455,2,True,True
OL_000202378,ORD_0046684,SKU_01672,11,False,False
OL_000202379,ORD_0046684,SKU_01560,3,True,False
OL_000202380,ORD_0046684,SKU_00727,8,False,True
OL_000202381,ORD_0046684,SKU_02241,2,False,True
OL_000202382,ORD_0046684,SKU_00208,8,False,False
OL_000202383,ORD_0046684,SKU_01843,2,False,False
OL_000202384,ORD_0046685,SKU_01820,4,False,False
OL_000202385,ORD_0046685,SKU_00191,1,False,False
OL_000202386,ORD_0046685,SKU_02861,27,False,True
OL_000202387,ORD_0046685,SKU_02573,3,True,True
OL_000202388,ORD_0046685,SKU_01848,2,False,False
OL_000202389,ORD_0046685,SKU_01338,1,False,False
OL_000202390,ORD_0046686,SKU_02837,1,False,False
OL_000202391,ORD_0046686,SKU_01679,9,False,False
OL_000202392,ORD_0046686,SKU_00570,1,False,False
OL_000202393,ORD_0046686,SKU_02776,2,False,True
OL_000202394,ORD_0046686,SKU_02719,7,False,False
OL_000202395,ORD_0046686,SKU_01101,2,False,False
OL_000202396,ORD_0046686,SKU_00248,2,False,True
OL_000202397,ORD_0046686,SKU_00331,1,False,False
OL_000202398,ORD_0046686,SKU_02020,13,False,False
OL_000202399,ORD_0046686,SKU_01312,3,False,False
OL_000202400,ORD_0046687,SKU_01186,8,True,False
OL_000202401,ORD_0046687,SKU_00642,5,True,True
OL_000202402,ORD_0046687,SKU_01246,4,False,False
OL_000202403,ORD_0046687,SKU_01121,4,False,False
OL_000202404,ORD_0046688,SKU_01182,4,False,True
OL_000202405,ORD_0046688,SKU_01130,3,False,True
OL_000202406,ORD_0046688,SKU_02415,10,True,True
OL_000202407,ORD_0046688,SKU_01691,2,False,False
OL_000202408,ORD_0046688,SKU_01190,7,True,False
OL_000202409,ORD_0046688,SKU_00520,6,False,True
OL_000202410,ORD_0046689,SKU_02982,3,False,False
OL_000202411,ORD_0046689,SKU_02408,5,False,True
OL_000202412,ORD_0046689,SKU_02290,2,True,False
OL_000202413,ORD_0046689,SKU_02186,8,True,False
OL_000202414,ORD_0046689,SKU_02689,1,False,True
OL_000202415,ORD_0046690,SKU_01343,7,True,True
OL_000202416,ORD_0046691,SKU_01438,7,False,False
OL_000202417,ORD_0046691,SKU_02315,19,True,False
OL_000202418,ORD_0046692,SKU_02286,2,False,False
OL_000202419,ORD_0046692,SKU_00960,3,False,False
OL_000202420,ORD_0046692,SKU_00431,2,True,False
OL_000202421,ORD_0046693,SKU_02417,18,True,True
OL_000202422,ORD_0046693,SKU_02697,1,False,False
OL_000202423,ORD_0046693,SKU_00865,5,False,True
OL_000202424,ORD_0046693,SKU_01752,3,False,False
OL_000202425,ORD_0046693,SKU_01657,4,False,True
OL_000202426,ORD_0046694,SKU_02090,8,False,True
OL_000202427,ORD_0046694,SKU_00199,1,True,False
OL_000202428,ORD_0046694,SKU_00941,6,False,False
OL_000202429,ORD_0046694,SKU_00220,3,False,False
OL_000202430,ORD_0046694,SKU_02393,2,False,False
OL_000202431,ORD_0046695,SKU_00287,23,True,False
OL_000202432,ORD_0046695,SKU_00856,1,True,False
OL_000202433,ORD_0046695,SKU_00403,3,False,False
OL_000202434,ORD_0046696,SKU_02089,1,False,True
OL_000202435,ORD_0046696,SKU_00281,2,False,False
OL_000202436,ORD_0046696,SKU_01578,5,False,False
OL_000202437,ORD_0046696,SKU_00562,10,True,False
OL_000202438,ORD_0046696,SKU_01574,7,False,True
OL_000202439,ORD_0046697,SKU_02793,4,True,False
OL_000202440,ORD_0046697,SKU_00109,8,False,False
OL_000202441,ORD_0046697,SKU_02177,4,False,True
OL_000202442,ORD_0046697,SKU_00006,2,False,False
OL_000202443,ORD_0046698,SKU_00107,3,False,False
OL_000202444,ORD_0046698,SKU_00686,7,False,True
OL_000202445,ORD_0046698,SKU_00790,4,False,False
OL_000202446,ORD_0046699,SKU_00646,17,False,False
OL_000202447,ORD_0046699,SKU_02132,6,True,False
OL_000202448,ORD_0046699,SKU_01276,7,True,True
OL_000202449,ORD_0046699,SKU_01448,1,False,False
OL_000202450,ORD_0046699,SKU_01451,5,True,False
OL_000202451,ORD_0046700,SKU_01416,4,False,True
OL_000202452,ORD_0046700,SKU_02921,2,False,False
OL_000202453,ORD_0046700,SKU_00859,29,True,True
OL_000202454,ORD_0046700,SKU_02460,9,False,False
OL_000202455,ORD_0046701,SKU_01111,9,False,False
OL_000202456,ORD_0046701,SKU_01509,3,False,True
OL_000202457,ORD_0046701,SKU_00805,9,False,False
OL_000202458,ORD_0046701,SKU_00164,1,True,False
OL_000202459,ORD_0046702,SKU_02486,3,False,False
OL_000202460,ORD_0046702,SKU_01576,2,True,True
OL_000202461,ORD_0046702,SKU_01013,7,False,False
OL_000202462,ORD_0046703,SKU_02259,4,False,False
OL_000202463,ORD_0046703,SKU_02697,1,False,True
OL_000202464,ORD_0046703,SKU_01921,8,True,False
OL_000202465,ORD_0046703,SKU_00751,5,True,False
OL_000202466,ORD_0046704,SKU_01839,16,False,False
OL_000202467,ORD_0046704,SKU_02431,4,False,False
OL_000202468,ORD_0046704,SKU_02586,7,False,True
OL_000202469,ORD_0046705,SKU_01025,7,True,False
OL_000202470,ORD_0046705,SKU_02866,9,False,False
OL_000202471,ORD_0046706,SKU_02130,1,False,True
OL_000202472,ORD_0046706,SKU_00718,13,False,False
OL_000202473,ORD_0046706,SKU_01745,1,False,False
OL_000202474,ORD_0046707,SKU_01333,4,False,False
OL_000202475,ORD_0046707,SKU_00576,4,True,False
OL_000202476,ORD_0046707,SKU_01811,4,True,False
OL_000202477,ORD_0046708,SKU_01129,37,False,False
OL_000202478,ORD_0046708,SKU_02798,17,False,True
OL_000202479,ORD_0046708,SKU_01320,1,False,False
OL_000202480,ORD_0046708,SKU_01069,5,True,False
OL_000202481,ORD_0046709,SKU_02017,1,True,True
OL_000202482,ORD_0046709,SKU_01086,4,False,False
OL_000202483,ORD_0046710,SKU_02662,4,False,False
OL_000202484,ORD_0046710,SKU_01248,2,False,False
OL_000202485,ORD_0046710,SKU_02705,11,True,False
OL_000202486,ORD_0046710,SKU_02161,22,True,False
OL_000202487,ORD_0046711,SKU_02653,7,False,False
OL_000202488,ORD_0046711,SKU_01749,2,False,False
OL_000202489,ORD_0046711,SKU_02230,2,False,True
OL_000202490,ORD_0046711,SKU_00021,4,False,False
OL_000202491,ORD_0046712,SKU_01292,12,True,False
OL_000202492,ORD_0046712,SKU_02640,3,True,False
OL_000202493,ORD_0046712,SKU_01034,2,True,False
OL_000202494,ORD_0046712,SKU_00997,1,True,False
OL_000202495,ORD_0046713,SKU_00302,1,True,False
OL_000202496,ORD_0046713,SKU_01304,4,False,True
OL_000202497,ORD_0046713,SKU_01202,14,False,True
OL_000202498,ORD_0046713,SKU_00668,15,True,True
OL_000202499,ORD_0046713,SKU_01654,51,False,False
OL_000202500,ORD_0046714,SKU_01347,5,False,True
OL_000202501,ORD_0046714,SKU_01036,1,False,False
OL_000202502,ORD_0046715,SKU_01928,4,True,False
OL_000202503,ORD_0046715,SKU_01547,2,False,True
OL_000202504,ORD_0046715,SKU_02561,1,True,False
OL_000202505,ORD_0046716,SKU_01255,2,False,True
OL_000202506,ORD_0046716,SKU_01284,4,False,True
OL_000202507,ORD_0046716,SKU_01432,4,False,True
OL_000202508,ORD_0046717,SKU_02775,8,False,False
OL_000202509,ORD_0046717,SKU_00646,11,False,False
OL_000202510,ORD_0046717,SKU_00057,21,False,False
OL_000202511,ORD_0046717,SKU_00335,28,False,False
OL_000202512,ORD_0046718,SKU_02967,2,False,False
OL_000202513,ORD_0046718,SKU_01647,4,False,True
OL_000202514,ORD_0046718,SKU_00315,6,True,True
OL_000202515,ORD_0046718,SKU_02697,1,False,True
OL_000202516,ORD_0046718,SKU_01965,3,False,False
OL_000202517,ORD_0046719,SKU_00432,5,False,False
OL_000202518,ORD_0046719,SKU_02027,12,True,True
OL_000202519,ORD_0046719,SKU_00392,6,False,True
OL_000202520,ORD_0046720,SKU_01887,15,True,False
OL_000202521,ORD_0046720,SKU_00106,7,True,False
OL_000202522,ORD_0046720,SKU_00054,8,True,True
OL_000202523,ORD_0046720,SKU_02594,7,False,False
OL_000202524,ORD_0046721,SKU_02562,8,False,False
OL_000202525,ORD_0046721,SKU_01383,1,True,False
OL_000202526,ORD_0046721,SKU_00356,3,False,True
OL_000202527,ORD_0046721,SKU_02138,11,False,True
OL_000202528,ORD_0046721,SKU_02159,2,False,True
OL_000202529,ORD_0046721,SKU_01533,17,True,False
OL_000202530,ORD_0046721,SKU_00630,4,False,False
OL_000202531,ORD_0046721,SKU_02599,2,False,False
OL_000202532,ORD_0046721,SKU_01052,1,False,False
OL_000202533,ORD_0046721,SKU_01110,6,False,True
OL_000202534,ORD_0046722,SKU_02196,11,False,True
OL_000202535,ORD_0046722,SKU_01110,4,False,False
OL_000202536,ORD_0046722,SKU_02205,2,True,True
OL_000202537,ORD_0046723,SKU_00380,3,False,False
OL_000202538,ORD_0046723,SKU_00434,9,False,False
OL_000202539,ORD_0046723,SKU_02992,4,True,False
OL_000202540,ORD_0046723,SKU_01269,1,True,False
OL_000202541,ORD_0046724,SKU_02469,2,False,False
OL_000202542,ORD_0046724,SKU_00986,4,True,True
OL_000202543,ORD_0046724,SKU_01164,33,False,True
OL_000202544,ORD_0046725,SKU_02990,1,True,True
OL_000202545,ORD_0046725,SKU_02968,5,False,False
OL_000202546,ORD_0046725,SKU_00038,2,True,False
OL_000202547,ORD_0046725,SKU_01233,6,False,False
OL_000202548,ORD_0046725,SKU_02550,3,False,False
OL_000202549,ORD_0046725,SKU_01024,10,False,False
OL_000202550,ORD_0046726,SKU_01984,1,True,False
OL_000202551,ORD_0046726,SKU_01277,4,False,True
OL_000202552,ORD_0046726,SKU_01310,22,False,True
OL_000202553,ORD_0046726,SKU_02383,6,False,False
OL_000202554,ORD_0046727,SKU_00314,5,False,True
OL_000202555,ORD_0046727,SKU_00610,1,False,False
OL_000202556,ORD_0046727,SKU_01409,2,False,True
OL_000202557,ORD_0046727,SKU_02527,11,False,False
OL_000202558,ORD_0046727,SKU_00774,3,False,False
OL_000202559,ORD_0046727,SKU_01920,1,False,True
OL_000202560,ORD_0046727,SKU_02531,6,True,False
OL_000202561,ORD_0046727,SKU_02918,4,False,False
OL_000202562,ORD_0046727,SKU_00107,2,False,False
OL_000202563,ORD_0046727,SKU_02313,11,False,True
OL_000202564,ORD_0046727,SKU_02380,2,False,False
OL_000202565,ORD_0046727,SKU_01814,7,False,False
OL_000202566,ORD_0046727,SKU_00222,1,False,False
OL_000202567,ORD_0046727,SKU_01960,1,False,False
OL_000202568,ORD_0046727,SKU_00077,2,False,False
OL_000202569,ORD_0046728,SKU_01998,8,False,True
OL_000202570,ORD_0046729,SKU_01760,12,False,False
OL_000202571,ORD_0046729,SKU_01697,2,False,True
OL_000202572,ORD_0046729,SKU_01701,4,True,False
OL_000202573,ORD_0046729,SKU_02003,4,True,False
OL_000202574,ORD_0046730,SKU_00337,10,False,False
OL_000202575,ORD_0046730,SKU_01668,5,True,False
OL_000202576,ORD_0046730,SKU_02791,3,True,False
OL_000202577,ORD_0046731,SKU_02527,26,False,True
OL_000202578,ORD_0046731,SKU_02383,5,False,False
OL_000202579,ORD_0046731,SKU_01267,11,True,False
OL_000202580,ORD_0046731,SKU_02968,2,False,False
OL_000202581,ORD_0046731,SKU_01151,11,True,False
OL_000202582,ORD_0046732,SKU_00016,7,False,True
OL_000202583,ORD_0046732,SKU_00129,7,False,False
OL_000202584,ORD_0046732,SKU_01350,3,False,False
OL_000202585,ORD_0046732,SKU_02074,28,True,False
OL_000202586,ORD_0046732,SKU_02514,12,True,False
OL_000202587,ORD_0046732,SKU_00371,41,False,True
OL_000202588,ORD_0046732,SKU_00882,20,False,False
OL_000202589,ORD_0046732,SKU_02831,5,False,True
OL_000202590,ORD_0046732,SKU_02660,44,False,True
OL_000202591,ORD_0046732,SKU_02324,6,False,False
OL_000202592,ORD_0046733,SKU_01544,1,True,True
OL_000202593,ORD_0046733,SKU_02586,5,False,True
OL_000202594,ORD_0046734,SKU_00977,6,False,False
OL_000202595,ORD_0046734,SKU_02869,2,False,True
OL_000202596,ORD_0046734,SKU_01482,2,False,False
OL_000202597,ORD_0046734,SKU_00661,6,True,False
OL_000202598,ORD_0046735,SKU_01078,4,False,False
OL_000202599,ORD_0046736,SKU_00642,1,True,False
OL_000202600,ORD_0046736,SKU_01017,4,True,False
OL_000202601,ORD_0046736,SKU_02068,1,False,False
OL_000202602,ORD_0046737,SKU_02527,8,False,False
OL_000202603,ORD_0046737,SKU_00795,2,False,False
OL_000202604,ORD_0046738,SKU_02490,5,False,True
OL_000202605,ORD_0046738,SKU_01953,6,False,False
OL_000202606,ORD_0046738,SKU_02411,1,False,True
OL_000202607,ORD_0046738,SKU_02593,13,True,True
OL_000202608,ORD_0046738,SKU_00335,4,False,False
OL_000202609,ORD_0046739,SKU_00195,5,False,True
OL_000202610,ORD_0046739,SKU_01088,3,False,True
OL_000202611,ORD_0046739,SKU_00606,3,False,True
OL_000202612,ORD_0046739,SKU_02866,5,False,False
OL_000202613,ORD_0046739,SKU_02884,5,False,False
OL_000202614,ORD_0046740,SKU_01077,1,False,False
OL_000202615,ORD_0046740,SKU_00056,1,False,True
OL_000202616,ORD_0046740,SKU_02742,2,False,False
OL_000202617,ORD_0046741,SKU_02864,2,False,True
OL_000202618,ORD_0046741,SKU_01062,5,False,False
OL_000202619,ORD_0046741,SKU_01302,4,True,False
OL_000202620,ORD_0046742,SKU_01429,4,False,False
OL_000202621,ORD_0046742,SKU_01165,1,False,False
OL_000202622,ORD_0046742,SKU_00519,3,True,True
OL_000202623,ORD_0046742,SKU_02479,4,True,False
OL_000202624,ORD_0046742,SKU_02141,5,False,True
OL_000202625,ORD_0046742,SKU_00077,3,False,True
OL_000202626,ORD_0046742,SKU_02790,5,False,False
OL_000202627,ORD_0046742,SKU_02101,3,True,False
OL_000202628,ORD_0046742,SKU_00435,2,False,False
OL_000202629,ORD_0046742,SKU_01229,2,True,False
OL_000202630,ORD_0046743,SKU_00296,1,True,True
OL_000202631,ORD_0046743,SKU_00532,3,False,False
OL_000202632,ORD_0046743,SKU_01848,8,False,False
OL_000202633,ORD_0046743,SKU_01936,10,False,False
OL_000202634,ORD_0046743,SKU_02150,4,True,False
OL_000202635,ORD_0046744,SKU_01551,8,False,False
OL_000202636,ORD_0046744,SKU_00025,4,False,False
OL_000202637,ORD_0046744,SKU_02296,6,False,False
OL_000202638,ORD_0046745,SKU_00923,1,False,False
OL_000202639,ORD_0046745,SKU_00746,2,False,True
OL_000202640,ORD_0046745,SKU_01415,4,False,False
OL_000202641,ORD_0046745,SKU_00190,3,False,False
OL_000202642,ORD_0046745,SKU_02525,3,False,True
OL_000202643,ORD_0046746,SKU_02139,3,False,False
OL_000202644,ORD_0046746,SKU_02517,3,True,False
OL_000202645,ORD_0046746,SKU_01509,4,False,False
OL_000202646,ORD_0046746,SKU_02344,16,False,True
OL_000202647,ORD_0046746,SKU_01778,3,True,False
OL_000202648,ORD_0046747,SKU_01382,3,True,False
OL_000202649,ORD_0046747,SKU_02665,4,False,False
OL_000202650,ORD_0046747,SKU_00884,5,False,False
OL_000202651,ORD_0046747,SKU_00220,2,False,False
OL_000202652,ORD_0046748,SKU_00613,15,False,True
OL_000202653,ORD_0046748,SKU_02468,6,False,False
OL_000202654,ORD_0046748,SKU_02868,2,False,False
OL_000202655,ORD_0046749,SKU_01867,1,False,False
OL_000202656,ORD_0046749,SKU_00072,5,True,True
OL_000202657,ORD_0046749,SKU_00845,4,False,False
OL_000202658,ORD_0046749,SKU_00245,3,False,False
OL_000202659,ORD_0046750,SKU_02579,11,False,False
OL_000202660,ORD_0046750,SKU_01470,7,True,False
OL_000202661,ORD_0046750,SKU_02333,1,False,False
OL_000202662,ORD_0046750,SKU_00782,3,False,False
OL_000202663,ORD_0046750,SKU_00212,17,False,False
OL_000202664,ORD_0046751,SKU_02325,1,False,True
OL_000202665,ORD_0046751,SKU_01398,5,False,False
OL_000202666,ORD_0046751,SKU_00170,7,False,False
OL_000202667,ORD_0046751,SKU_00789,1,False,False
OL_000202668,ORD_0046752,SKU_01288,15,False,False
OL_000202669,ORD_0046752,SKU_01980,6,True,False
OL_000202670,ORD_0046752,SKU_02725,2,False,False
OL_000202671,ORD_0046752,SKU_01046,3,False,False
OL_000202672,ORD_0046752,SKU_00633,3,False,True
OL_000202673,ORD_0046753,SKU_00459,1,False,False
OL_000202674,ORD_0046753,SKU_02882,2,False,False
OL_000202675,ORD_0046753,SKU_00173,3,False,False
OL_000202676,ORD_0046753,SKU_02619,2,False,False
OL_000202677,ORD_0046754,SKU_02363,11,False,False
OL_000202678,ORD_0046754,SKU_00387,3,False,True
OL_000202679,ORD_0046754,SKU_01320,8,False,True
OL_000202680,ORD_0046754,SKU_01984,4,True,False
OL_000202681,ORD_0046754,SKU_02438,13,True,False
OL_000202682,ORD_0046755,SKU_00383,3,False,False
OL_000202683,ORD_0046755,SKU_01653,1,False,True
OL_000202684,ORD_0046755,SKU_00800,5,False,False
OL_000202685,ORD_0046755,SKU_01712,4,False,False
OL_000202686,ORD_0046756,SKU_01234,3,False,True
OL_000202687,ORD_0046756,SKU_00932,1,False,True
OL_000202688,ORD_0046756,SKU_00973,2,False,False
