order_id,customer_id,warehouse_id,order_datetime,required_delivery_date,province,city,priority_level,order_status
ORD_0053060,CUST_00427,WH_018,2026-01-16 16:11:00,2026-01-17,Sichuan,Chengdu,high,delivered
ORD_0053061,CUST_00292,WH_016,2026-01-16 21:27:00,2026-01-17,Jiangsu,Nanjing,normal,delivered
ORD_0053062,CUST_00987,WH_023,2026-01-16 11:49:00,2026-01-17,Hubei,Wuhan,high,dispatched
ORD_0053063,CUST_00165,WH_006,2026-01-16 17:32:00,2026-01-17,Shandong,Yantai,urgent,picked
ORD_0053064,CUST_01213,WH_021,2026-01-16 12:11:00,2026-01-17,Sichuan,Deyang,normal,picked
ORD_0053065,CUST_01271,WH_019,2026-01-16 06:59:00,2026-01-17,Guangdong,Guangzhou,normal,picking
ORD_0053066,CUST_00779,WH_012,2026-01-16 09:13:00,2026-01-17,Guangdong,Guangzhou,normal,dispatched
ORD_0053067,CUST_01055,WH_030,2026-01-16 15:04:00,2026-01-18,Sichuan,Chengdu,normal,dispatched
ORD_0053068,CUST_01768,WH_024,2026-01-16 12:59:00,2026-01-17,Zhejiang,Hangzhou,normal,dispatched
ORD_0053069,CUST_01445,WH_026,2026-01-16 13:59:00,2026-01-17,Zhejiang,Ningbo,normal,delivered
ORD_0053070,CUST_00533,WH_018,2026-01-16 12:44:00,2026-01-17,Sichuan,Deyang,normal,dispatched
ORD_0053071,CUST_00892,WH_001,2026-01-16 14:42:00,2026-01-18,Hubei,Wuhan,normal,dispatched
ORD_0053072,CUST_00465,WH_025,2026-01-16 12:49:00,2026-01-17,Henan,Kaifeng,high,delivered
ORD_0053073,CUST_01787,WH_013,2026-01-16 17:09:00,2026-01-18,Henan,Luoyang,normal,picking
ORD_0053074,CUST_01194,WH_022,2026-01-16 15:51:00,2026-01-17,Shandong,Jinan,normal,dispatched
ORD_0053075,CUST_00641,WH_010,2026-01-16 09:51:00,2026-01-17,Shandong,Jinan,urgent,dispatched
ORD_0053076,CUST_00437,WH_024,2026-01-16 21:43:00,2026-01-17,Guangdong,Dongguan,normal,delivered
ORD_0053077,CUST_00130,WH_017,2026-01-16 07:35:00,2026-01-17,Henan,Zhengzhou,normal,picked
ORD_0053078,CUST_01432,WH_008,2026-01-16 08:17:00,2026-01-17,Guangdong,Dongguan,normal,delivered
ORD_0053079,CUST_00805,WH_004,2026-01-16 10:59:00,2026-01-17,Henan,Luoyang,normal,delivered
ORD_0053080,CUST_01216,WH_009,2026-01-16 20:21:00,2026-01-17,Zhejiang,Ningbo,high,pending
ORD_0053081,CUST_01786,WH_005,2026-01-16 14:34:00,2026-01-17,Jiangsu,Wuxi,normal,dispatched
ORD_0053082,CUST_00876,WH_018,2026-01-16 18:02:00,2026-01-17,Jiangsu,Nanjing,normal,dispatched
ORD_0053083,CUST_01318,WH_002,2026-01-16 08:17:00,2026-01-18,Guangdong,Dongguan,normal,dispatched
ORD_0053084,CUST_01728,WH_027,2026-01-16 10:30:00,2026-01-17,Shandong,Jinan,normal,dispatched
ORD_0053085,CUST_01381,WH_025,2026-01-16 06:41:00,2026-01-17,Jiangsu,Nanjing,normal,picking
ORD_0053086,CUST_01208,WH_006,2026-01-16 17:45:00,2026-01-18,Henan,Kaifeng,high,picked
ORD_0053087,CUST_00341,WH_029,2026-01-16 21:31:00,2026-01-17,Guangdong,Dongguan,normal,delivered
ORD_0053088,CUST_00388,WH_018,2026-01-16 11:32:00,2026-01-17,Hubei,Yichang,normal,dispatched
ORD_0053089,CUST_01245,WH_022,2026-01-16 11:22:00,2026-01-17,Jiangsu,Nanjing,normal,picked
ORD_0053090,CUST_01213,WH_009,2026-01-16 15:56:00,2026-01-17,Sichuan,Deyang,normal,picking
ORD_0053091,CUST_01099,WH_021,2026-01-16 12:29:00,2026-01-17,Hubei,Xiangyang,normal,dispatched
ORD_0053092,CUST_01658,WH_016,2026-01-16 14:47:00,2026-01-18,Zhejiang,Hangzhou,normal,picking
ORD_0053093,CUST_01150,WH_007,2026-01-16 21:38:00,2026-01-17,Zhejiang,Hangzhou,high,picking
ORD_0053094,CUST_01306,WH_008,2026-01-16 10:57:00,2026-01-18,Shandong,Qingdao,normal,dispatched
ORD_0053095,CUST_00626,WH_012,2026-01-16 20:46:00,2026-01-17,Shandong,Jinan,urgent,picked
ORD_0053096,CUST_00896,WH_030,2026-01-16 06:40:00,2026-01-17,Zhejiang,Ningbo,normal,delivered
ORD_0053097,CUST_00119,WH_014,2026-01-16 13:05:00,2026-01-17,Guangdong,Guangzhou,normal,pending
ORD_0053098,CUST_00775,WH_002,2026-01-16 11:10:00,2026-01-17,Zhejiang,Hangzhou,normal,picking
ORD_0053099,CUST_00957,WH_020,2026-01-16 20:05:00,2026-01-17,Hubei,Xiangyang,normal,picking
ORD_0053100,CUST_00790,WH_027,2026-01-16 15:11:00,2026-01-17,Zhejiang,Ningbo,normal,dispatched
ORD_0053101,CUST_01200,WH_023,2026-01-16 09:50:00,2026-01-18,Henan,Zhengzhou,normal,picking
ORD_0053102,CUST_01022,WH_005,2026-01-16 21:58:00,2026-01-17,Henan,Zhengzhou,normal,picked
ORD_0053103,CUST_00475,WH_028,2026-01-16 11:25:00,2026-01-17,Jiangsu,Wuxi,normal,picked
ORD_0053104,CUST_00745,WH_006,2026-01-16 09:16:00,2026-01-17,Henan,Kaifeng,normal,dispatched
ORD_0053105,CUST_01646,WH_012,2026-01-16 17:36:00,2026-01-17,Sichuan,Deyang,high,delivered
ORD_0053106,CUST_00203,WH_017,2026-01-16 10:16:00,2026-01-17,Shandong,Yantai,normal,picking
ORD_0053107,CUST_00214,WH_005,2026-01-16 10:02:00,2026-01-17,Hubei,Xiangyang,normal,picked
ORD_0053108,CUST_01124,WH_025,2026-01-16 21:26:00,2026-01-17,Jiangsu,Nanjing,normal,picking
ORD_0053109,CUST_01053,WH_002,2026-01-16 14:52:00,2026-01-17,Hubei,Xiangyang,normal,picked
ORD_0053110,CUST_00404,WH_014,2026-01-16 21:32:00,2026-01-17,Guangdong,Guangzhou,normal,dispatched
ORD_0053111,CUST_01089,WH_001,2026-01-16 15:29:00,2026-01-17,Hubei,Wuhan,normal,picked
ORD_0053112,CUST_00660,WH_023,2026-01-16 18:20:00,2026-01-17,Sichuan,Deyang,high,picked
ORD_0053113,CUST_00644,WH_009,2026-01-16 21:05:00,2026-01-17,Hubei,Wuhan,normal,pending
ORD_0053114,CUST_00744,WH_026,2026-01-16 06:09:00,2026-01-17,Henan,Zhengzhou,normal,picked
ORD_0053115,CUST_01950,WH_001,2026-01-16 19:09:00,2026-01-17,Sichuan,Mianyang,high,dispatched
ORD_0053116,CUST_01729,WH_014,2026-01-16 07:31:00,2026-01-17,Guangdong,Shenzhen,normal,pending
ORD_0053117,CUST_00371,WH_022,2026-01-16 19:46:00,2026-01-18,Hubei,Wuhan,normal,picked
ORD_0053118,CUST_01562,WH_009,2026-01-16 21:37:00,2026-01-18,Sichuan,Chengdu,normal,dispatched
ORD_0053119,CUST_00253,WH_025,2026-01-16 17:38:00,2026-01-17,Hubei,Xiangyang,normal,pending
ORD_0053120,CUST_01325,WH_025,2026-01-16 21:48:00,2026-01-17,Hubei,Xiangyang,high,picked
ORD_0053121,CUST_01787,WH_003,2026-01-16 21:30:00,2026-01-17,Henan,Luoyang,urgent,picked
ORD_0053122,CUST_01677,WH_014,2026-01-16 19:41:00,2026-01-17,Guangdong,Guangzhou,normal,pending
ORD_0053123,CUST_00648,WH_029,2026-01-16 20:33:00,2026-01-17,Zhejiang,Hangzhou,normal,picked
ORD_0053124,CUST_01044,WH_009,2026-01-16 15:09:00,2026-01-17,Shandong,Jinan,normal,dispatched
ORD_0053125,CUST_00946,WH_002,2026-01-16 12:54:00,2026-01-17,Jiangsu,Nanjing,normal,picked
ORD_0053126,CUST_01512,WH_026,2026-01-16 08:31:00,2026-01-17,Henan,Kaifeng,normal,picked
ORD_0053127,CUST_00948,WH_007,2026-01-16 11:10:00,2026-01-17,Guangdong,Dongguan,normal,picking
ORD_0053128,CUST_00553,WH_003,2026-01-16 20:09:00,2026-01-17,Sichuan,Mianyang,normal,dispatched
ORD_0053129,CUST_01065,WH_015,2026-01-16 20:54:00,2026-01-17,Zhejiang,Ningbo,normal,picked
ORD_0053130,CUST_01450,WH_015,2026-01-16 08:04:00,2026-01-17,Zhejiang,Wenzhou,normal,dispatched
ORD_0053131,CUST_00903,WH_004,2026-01-16 13:39:00,2026-01-17,Zhejiang,Ningbo,normal,picked
ORD_0053132,CUST_00375,WH_006,2026-01-16 16:37:00,2026-01-17,Shandong,Yantai,normal,delivered
ORD_0053133,CUST_01671,WH_016,2026-01-16 11:29:00,2026-01-17,Jiangsu,Wuxi,normal,pending
ORD_0053134,CUST_00098,WH_029,2026-01-16 06:22:00,2026-01-17,Henan,Kaifeng,normal,picking
ORD_0053135,CUST_01746,WH_012,2026-01-16 13:05:00,2026-01-18,Zhejiang,Wenzhou,normal,picked
ORD_0053136,CUST_00877,WH_022,2026-01-16 14:19:00,2026-01-17,Zhejiang,Ningbo,normal,dispatched
ORD_0053137,CUST_01918,WH_027,2026-01-16 08:08:00,2026-01-17,Guangdong,Guangzhou,high,dispatched
ORD_0053138,CUST_01281,WH_001,2026-01-16 09:14:00,2026-01-17,Sichuan,Chengdu,normal,picked
ORD_0053139,CUST_01412,WH_014,2026-01-16 18:24:00,2026-01-18,Guangdong,Guangzhou,normal,picked
ORD_0053140,CUST_01172,WH_015,2026-01-16 14:16:00,2026-01-17,Guangdong,Shenzhen,normal,picked
ORD_0053141,CUST_01472,WH_016,2026-01-16 09:05:00,2026-01-17,Jiangsu,Nanjing,normal,picking
ORD_0053142,CUST_01409,WH_019,2026-01-16 16:27:00,2026-01-18,Jiangsu,Wuxi,normal,pending
ORD_0053143,CUST_00342,WH_015,2026-01-16 06:26:00,2026-01-17,Shandong,Yantai,urgent,picked
ORD_0053144,CUST_00334,WH_001,2026-01-16 21:33:00,2026-01-17,Jiangsu,Nanjing,normal,picking
ORD_0053145,CUST_01796,WH_030,2026-01-16 14:14:00,2026-01-17,Hubei,Xiangyang,normal,picked
ORD_0053146,CUST_00978,WH_029,2026-01-16 08:23:00,2026-01-17,Jiangsu,Nanjing,normal,dispatched
ORD_0053147,CUST_00361,WH_028,2026-01-16 11:35:00,2026-01-17,Shandong,Qingdao,normal,delivered
ORD_0053148,CUST_01110,WH_027,2026-01-16 14:21:00,2026-01-17,Zhejiang,Ningbo,normal,picked
ORD_0053149,CUST_01531,WH_024,2026-01-16 16:22:00,2026-01-17,Henan,Zhengzhou,normal,picked
ORD_0053150,CUST_01630,WH_005,2026-01-16 17:03:00,2026-01-17,Hubei,Xiangyang,urgent,picked
ORD_0053151,CUST_01625,WH_029,2026-01-16 16:32:00,2026-01-17,Henan,Zhengzhou,high,dispatched
ORD_0053152,CUST_01208,WH_017,2026-01-16 14:10:00,2026-01-17,Henan,Kaifeng,normal,picked
ORD_0053153,CUST_01888,WH_022,2026-01-16 21:13:00,2026-01-17,Hubei,Xiangyang,normal,delivered
ORD_0053154,CUST_00688,WH_012,2026-01-16 09:34:00,2026-01-17,Hubei,Yichang,normal,pending
ORD_0053155,CUST_00288,WH_029,2026-01-16 09:13:00,2026-01-18,Zhejiang,Ningbo,normal,pending
ORD_0053156,CUST_01633,WH_030,2026-01-16 08:50:00,2026-01-17,Shandong,Yantai,normal,dispatched
ORD_0053157,CUST_01182,WH_022,2026-01-16 13:19:00,2026-01-17,Sichuan,Deyang,normal,dispatched
ORD_0053158,CUST_00056,WH_012,2026-01-16 19:07:00,2026-01-17,Henan,Zhengzhou,normal,picking
ORD_0053159,CUST_01204,WH_007,2026-01-16 09:33:00,2026-01-18,Zhejiang,Wenzhou,normal,pending
ORD_0053160,CUST_00478,WH_011,2026-01-16 10:23:00,2026-01-17,Zhejiang,Wenzhou,normal,dispatched
ORD_0053161,CUST_01889,WH_022,2026-01-16 09:04:00,2026-01-17,Sichuan,Mianyang,urgent,picked
ORD_0053162,CUST_00263,WH_009,2026-01-16 11:40:00,2026-01-18,Zhejiang,Hangzhou,normal,delivered
ORD_0053163,CUST_00312,WH_030,2026-01-16 15:51:00,2026-01-17,Zhejiang,Wenzhou,normal,dispatched
ORD_0053164,CUST_00456,WH_015,2026-01-16 09:52:00,2026-01-17,Hubei,Xiangyang,normal,dispatched
ORD_0053165,CUST_01355,WH_005,2026-01-16 14:49:00,2026-01-18,Sichuan,Deyang,normal,dispatched
ORD_0053166,CUST_01848,WH_029,2026-01-16 06:45:00,2026-01-17,Hubei,Xiangyang,normal,pending
ORD_0053167,CUST_01019,WH_027,2026-01-16 19:38:00,2026-01-17,Zhejiang,Ningbo,normal,dispatched
ORD_0053168,CUST_00929,WH_017,2026-01-16 08:50:00,2026-01-18,Zhejiang,Ningbo,normal,delivered
ORD_0053169,CUST_00204,WH_008,2026-01-16 14:00:00,2026-01-17,Jiangsu,Nanjing,high,pending
ORD_0053170,CUST_01123,WH_019,2026-01-16 15:19:00,2026-01-17,Guangdong,Dongguan,normal,dispatched
ORD_0053171,CUST_01708,WH_007,2026-01-16 08:24:00,2026-01-18,Shandong,Qingdao,normal,picked
ORD_0053172,CUST_01073,WH_003,2026-01-16 10:07:00,2026-01-17,Guangdong,Dongguan,high,dispatched
ORD_0053173,CUST_00824,WH_014,2026-01-16 14:23:00,2026-01-17,Guangdong,Dongguan,normal,delivered
ORD_0053174,CUST_01313,WH_018,2026-01-16 16:26:00,2026-01-18,Shandong,Jinan,normal,pending
ORD_0053175,CUST_01371,WH_021,2026-01-16 17:28:00,2026-01-17,Guangdong,Dongguan,normal,picking
ORD_0053176,CUST_01365,WH_021,2026-01-16 16:10:00,2026-01-17,Jiangsu,Nanjing,normal,picked
ORD_0053177,CUST_01236,WH_016,2026-01-16 18:17:00,2026-01-17,Zhejiang,Hangzhou,normal,dispatched
ORD_0053178,CUST_00795,WH_014,2026-01-16 09:34:00,2026-01-17,Zhejiang,Ningbo,urgent,pending
ORD_0053179,CUST_01947,WH_016,2026-01-16 08:09:00,2026-01-17,Henan,Luoyang,normal,picked
ORD_0053180,CUST_01978,WH_007,2026-01-16 17:06:00,2026-01-17,Zhejiang,Hangzhou,normal,dispatched
ORD_0053181,CUST_00778,WH_010,2026-01-16 20:37:00,2026-01-17,Guangdong,Dongguan,normal,delivered
ORD_0053182,CUST_00675,WH_009,2026-01-16 18:47:00,2026-01-18,Guangdong,Dongguan,high,picking
ORD_0053183,CUST_01122,WH_004,2026-01-16 16:35:00,2026-01-17,Zhejiang,Wenzhou,normal,picked
ORD_0053184,CUST_01826,WH_009,2026-01-16 19:45:00,2026-01-17,Zhejiang,Ningbo,normal,picking
ORD_0053185,CUST_01037,WH_026,2026-01-16 06:45:00,2026-01-17,Henan,Luoyang,normal,picking
ORD_0053186,CUST_00680,WH_026,2026-01-16 10:54:00,2026-01-17,Henan,Luoyang,normal,delivered
ORD_0053187,CUST_01017,WH_012,2026-01-16 11:56:00,2026-01-17,Sichuan,Deyang,high,dispatched
ORD_0053188,CUST_01951,WH_006,2026-01-16 16:42:00,2026-01-17,Zhejiang,Ningbo,normal,picked
ORD_0053189,CUST_01257,WH_001,2026-01-16 07:20:00,2026-01-18,Shandong,Qingdao,urgent,picked
ORD_0053190,CUST_01958,WH_007,2026-01-16 08:26:00,2026-01-17,Shandong,Qingdao,normal,picked
ORD_0053191,CUST_01894,WH_002,2026-01-16 08:36:00,2026-01-17,Sichuan,Chengdu,normal,picked
ORD_0053192,CUST_01305,WH_027,2026-01-16 21:08:00,2026-01-17,Sichuan,Mianyang,high,dispatched
ORD_0053193,CUST_00733,WH_014,2026-01-16 19:12:00,2026-01-17,Shandong,Yantai,normal,picking
ORD_0053194,CUST_00413,WH_020,2026-01-16 20:44:00,2026-01-17,Zhejiang,Hangzhou,high,picked
ORD_0053195,CUST_01124,WH_024,2026-01-16 16:32:00,2026-01-17,Jiangsu,Nanjing,normal,picked
ORD_0053196,CUST_00346,WH_015,2026-01-16 14:40:00,2026-01-18,Shandong,Yantai,high,pending
ORD_0053197,CUST_00417,WH_022,2026-01-16 07:40:00,2026-01-17,Guangdong,Dongguan,normal,picking
ORD_0053198,CUST_00748,WH_027,2026-01-16 10:13:00,2026-01-17,Sichuan,Deyang,normal,picked
ORD_0053199,CUST_00663,WH_009,2026-01-16 08:41:00,2026-01-17,Zhejiang,Ningbo,normal,dispatched
ORD_0053200,CUST_01799,WH_013,2026-01-16 13:09:00,2026-01-17,Hubei,Yichang,normal,picked
ORD_0053201,CUST_01315,WH_019,2026-01-16 15:22:00,2026-01-17,Shandong,Jinan,high,pending
ORD_0053202,CUST_00961,WH_004,2026-01-16 18:32:00,2026-01-18,Hubei,Yichang,normal,picked
ORD_0053203,CUST_01952,WH_023,2026-01-16 21:42:00,2026-01-17,Hubei,Yichang,normal,delivered
ORD_0053204,CUST_00952,WH_015,2026-01-16 09:23:00,2026-01-17,Jiangsu,Nanjing,normal,dispatched
ORD_0053205,CUST_01557,WH_030,2026-01-16 15:39:00,2026-01-17,Shandong,Qingdao,high,delivered
ORD_0053206,CUST_01842,WH_020,2026-01-16 18:43:00,2026-01-17,Shandong,Qingdao,high,picking
ORD_0053207,CUST_00320,WH_006,2026-01-16 13:44:00,2026-01-17,Shandong,Qingdao,normal,pending
ORD_0053208,CUST_00344,WH_025,2026-01-16 07:31:00,2026-01-17,Hubei,Yichang,normal,delivered
ORD_0053209,CUST_00003,WH_017,2026-01-16 21:04:00,2026-01-17,Sichuan,Mianyang,normal,picked
ORD_0053210,CUST_00308,WH_006,2026-01-16 21:23:00,2026-01-18,Hubei,Wuhan,normal,dispatched
ORD_0053211,CUST_01423,WH_022,2026-01-16 08:20:00,2026-01-17,Zhejiang,Hangzhou,normal,delivered
ORD_0053212,CUST_00556,WH_030,2026-01-16 09:35:00,2026-01-17,Zhejiang,Hangzhou,normal,delivered
ORD_0053213,CUST_01777,WH_002,2026-01-16 15:32:00,2026-01-17,Guangdong,Dongguan,normal,picked
ORD_0053214,CUST_01699,WH_001,2026-01-16 21:53:00,2026-01-17,Shandong,Jinan,normal,dispatched
ORD_0053215,CUST_01072,WH_025,2026-01-16 12:59:00,2026-01-17,Guangdong,Dongguan,normal,picking
ORD_0053216,CUST_00783,WH_023,2026-01-16 10:20:00,2026-01-17,Jiangsu,Nanjing,normal,pending
ORD_0053217,CUST_00278,WH_013,2026-01-16 19:29:00,2026-01-17,Hubei,Xiangyang,urgent,dispatched
ORD_0053218,CUST_01388,WH_009,2026-01-16 06:35:00,2026-01-18,Zhejiang,Ningbo,normal,delivered
ORD_0053219,CUST_00521,WH_009,2026-01-16 06:46:00,2026-01-18,Jiangsu,Nanjing,urgent,picking
ORD_0053220,CUST_01801,WH_011,2026-01-16 20:54:00,2026-01-17,Guangdong,Dongguan,normal,picking
ORD_0053221,CUST_00843,WH_017,2026-01-16 09:17:00,2026-01-18,Shandong,Qingdao,normal,picked
ORD_0053222,CUST_01125,WH_019,2026-01-16 12:41:00,2026-01-17,Zhejiang,Ningbo,high,dispatched
ORD_0053223,CUST_01461,WH_009,2026-01-16 12:52:00,2026-01-17,Shandong,Qingdao,normal,picked
ORD_0053224,CUST_01079,WH_030,2026-01-16 20:18:00,2026-01-17,Jiangsu,Wuxi,normal,picked
ORD_0053225,CUST_00914,WH_025,2026-01-16 10:36:00,2026-01-17,Henan,Zhengzhou,normal,delivered
ORD_0053226,CUST_01501,WH_002,2026-01-16 16:25:00,2026-01-17,Zhejiang,Wenzhou,normal,picked
ORD_0053227,CUST_01094,WH_019,2026-01-16 06:21:00,2026-01-17,Hubei,Xiangyang,normal,picked
ORD_0053228,CUST_01562,WH_023,2026-01-16 06:23:00,2026-01-17,Sichuan,Chengdu,normal,dispatched
ORD_0053229,CUST_01647,WH_006,2026-01-16 19:45:00,2026-01-17,Hubei,Xiangyang,normal,picked
ORD_0053230,CUST_01812,WH_012,2026-01-16 16:40:00,2026-01-17,Sichuan,Deyang,normal,dispatched
ORD_0053231,CUST_01018,WH_012,2026-01-16 20:07:00,2026-01-18,Jiangsu,Suzhou,normal,picking
ORD_0053232,CUST_01043,WH_007,2026-01-16 15:42:00,2026-01-17,Guangdong,Shenzhen,normal,pending
ORD_0053233,CUST_01955,WH_024,2026-01-16 20:56:00,2026-01-17,Zhejiang,Hangzhou,high,dispatched
ORD_0053234,CUST_01398,WH_011,2026-01-16 12:14:00,2026-01-18,Guangdong,Shenzhen,normal,picked
ORD_0053235,CUST_00834,WH_030,2026-01-16 12:18:00,2026-01-17,Sichuan,Chengdu,normal,picked
ORD_0053236,CUST_00125,WH_028,2026-01-16 06:10:00,2026-01-17,Zhejiang,Ningbo,normal,picked
ORD_0053237,CUST_00357,WH_004,2026-01-16 19:43:00,2026-01-17,Jiangsu,Nanjing,urgent,pending
ORD_0053238,CUST_01088,WH_016,2026-01-16 07:15:00,2026-01-17,Shandong,Qingdao,normal,dispatched
ORD_0053239,CUST_01347,WH_007,2026-01-16 06:29:00,2026-01-17,Zhejiang,Ningbo,normal,picking
ORD_0053240,CUST_01480,WH_018,2026-01-16 08:54:00,2026-01-17,Zhejiang,Hangzhou,normal,picking
ORD_0053241,CUST_01380,WH_004,2026-01-16 19:34:00,2026-01-17,Zhejiang,Wenzhou,normal,picking
ORD_0053242,CUST_00344,WH_011,2026-01-16 15:32:00,2026-01-17,Hubei,Yichang,normal,picking
ORD_0053243,CUST_00809,WH_011,2026-01-16 21:25:00,2026-01-18,Sichuan,Deyang,normal,picking
ORD_0053244,CUST_01783,WH_004,2026-01-16 10:00:00,2026-01-17,Guangdong,Shenzhen,normal,picked
ORD_0053245,CUST_01836,WH_019,2026-01-16 19:40:00,2026-01-17,Sichuan,Mianyang,normal,picking
ORD_0053246,CUST_00143,WH_006,2026-01-16 10:42:00,2026-01-17,Shandong,Yantai,normal,dispatched
ORD_0053247,CUST_00629,WH_030,2026-01-16 15:53:00,2026-01-17,Zhejiang,Wenzhou,normal,dispatched
ORD_0053248,CUST_00269,WH_024,2026-01-16 20:00:00,2026-01-17,Hubei,Yichang,normal,dispatched
ORD_0053249,CUST_00280,WH_021,2026-01-16 08:56:00,2026-01-17,Zhejiang,Ningbo,urgent,picked
ORD_0053250,CUST_01201,WH_023,2026-01-16 14:42:00,2026-01-17,Hubei,Yichang,normal,picking
ORD_0053251,CUST_01899,WH_028,2026-01-16 07:57:00,2026-01-17,Hubei,Wuhan,normal,picked
ORD_0053252,CUST_01923,WH_013,2026-01-16 09:28:00,2026-01-17,Guangdong,Guangzhou,normal,picking
ORD_0053253,CUST_00059,WH_014,2026-01-16 15:48:00,2026-01-17,Zhejiang,Hangzhou,normal,picking
ORD_0053254,CUST_01208,WH_019,2026-01-16 19:05:00,2026-01-17,Henan,Kaifeng,normal,picked
ORD_0053255,CUST_00200,WH_029,2026-01-16 10:19:00,2026-01-17,Zhejiang,Ningbo,normal,delivered
ORD_0053256,CUST_00032,WH_010,2026-01-16 20:22:00,2026-01-17,Jiangsu,Wuxi,normal,picking
ORD_0053257,CUST_01239,WH_006,2026-01-16 11:57:00,2026-01-17,Jiangsu,Nanjing,normal,delivered
ORD_0053258,CUST_00892,WH_013,2026-01-16 08:23:00,2026-01-17,Hubei,Wuhan,normal,delivered
ORD_0053259,CUST_00676,WH_017,2026-01-16 16:47:00,2026-01-17,Shandong,Qingdao,normal,delivered
ORD_0053260,CUST_00435,WH_002,2026-01-16 14:01:00,2026-01-17,Guangdong,Guangzhou,normal,picking
ORD_0053261,CUST_01560,WH_009,2026-01-16 21:44:00,2026-01-17,Guangdong,Guangzhou,normal,picking
ORD_0053262,CUST_00105,WH_007,2026-01-16 18:57:00,2026-01-18,Sichuan,Chengdu,normal,pending
ORD_0053263,CUST_01680,WH_005,2026-01-16 19:10:00,2026-01-17,Henan,Zhengzhou,high,delivered
ORD_0053264,CUST_00140,WH_024,2026-01-16 08:31:00,2026-01-17,Zhejiang,Ningbo,normal,pending
ORD_0053265,CUST_01524,WH_016,2026-01-16 16:34:00,2026-01-17,Guangdong,Guangzhou,normal,picked
ORD_0053266,CUST_00100,WH_010,2026-01-16 11:23:00,2026-01-17,Zhejiang,Wenzhou,normal,delivered
ORD_0053267,CUST_01784,WH_018,2026-01-16 21:13:00,2026-01-17,Hubei,Yichang,normal,dispatched
ORD_0053268,CUST_01740,WH_019,2026-01-16 17:01:00,2026-01-17,Henan,Zhengzhou,normal,picked
ORD_0053269,CUST_01373,WH_022,2026-01-16 08:28:00,2026-01-17,Hubei,Yichang,normal,dispatched
ORD_0053270,CUST_00792,WH_005,2026-01-16 09:53:00,2026-01-17,Hubei,Yichang,high,pending
ORD_0053271,CUST_01453,WH_003,2026-01-16 10:18:00,2026-01-18,Jiangsu,Nanjing,normal,picked
ORD_0053272,CUST_01222,WH_023,2026-01-16 08:58:00,2026-01-18,Sichuan,Mianyang,normal,picked
ORD_0053273,CUST_00945,WH_013,2026-01-16 19:43:00,2026-01-17,Henan,Zhengzhou,normal,dispatched
ORD_0053274,CUST_01783,WH_012,2026-01-16 16:31:00,2026-01-17,Guangdong,Shenzhen,normal,dispatched
ORD_0053275,CUST_01028,WH_024,2026-01-16 19:54:00,2026-01-17,Hubei,Wuhan,normal,dispatched
ORD_0053276,CUST_01164,WH_027,2026-01-16 10:01:00,2026-01-17,Sichuan,Chengdu,urgent,picked
ORD_0053277,CUST_00178,WH_025,2026-01-16 06:39:00,2026-01-17,Shandong,Jinan,normal,picking
ORD_0053278,CUST_00536,WH_028,2026-01-16 09:54:00,2026-01-17,Guangdong,Guangzhou,normal,dispatched
ORD_0053279,CUST_00094,WH_016,2026-01-16 10:33:00,2026-01-17,Sichuan,Mianyang,normal,picked
ORD_0053280,CUST_00061,WH_012,2026-01-16 13:03:00,2026-01-18,Hubei,Wuhan,normal,picked
ORD_0053281,CUST_00751,WH_014,2026-01-16 17:42:00,2026-01-17,Hubei,Yichang,high,dispatched
ORD_0053282,CUST_01383,WH_024,2026-01-16 14:57:00,2026-01-17,Zhejiang,Hangzhou,normal,picked
ORD_0053283,CUST_00777,WH_030,2026-01-16 14:12:00,2026-01-17,Sichuan,Mianyang,normal,picked
ORD_0053284,CUST_01024,WH_020,2026-01-16 11:45:00,2026-01-17,Henan,Luoyang,high,picking
ORD_0053285,CUST_01818,WH_004,2026-01-16 15:47:00,2026-01-17,Sichuan,Deyang,normal,pending
ORD_0053286,CUST_00017,WH_009,2026-01-16 11:26:00,2026-01-17,Henan,Zhengzhou,normal,dispatched
ORD_0053287,CUST_00007,WH_019,2026-01-16 17:35:00,2026-01-17,Jiangsu,Suzhou,high,picked
ORD_0053288,CUST_01626,WH_013,2026-01-16 18:22:00,2026-01-17,Hubei,Xiangyang,normal,picked
ORD_0053289,CUST_00042,WH_001,2026-01-16 09:59:00,2026-01-17,Zhejiang,Ningbo,normal,picking
ORD_0053290,CUST_00279,WH_020,2026-01-16 08:09:00,2026-01-17,Sichuan,Chengdu,normal,dispatched
ORD_0053291,CUST_01669,WH_025,2026-01-16 21:38:00,2026-01-17,Zhejiang,Ningbo,normal,picked
ORD_0053292,CUST_00026,WH_009,2026-01-16 21:54:00,2026-01-17,Zhejiang,Wenzhou,high,picking
ORD_0053293,CUST_01240,WH_017,2026-01-16 09:40:00,2026-01-17,Sichuan,Chengdu,high,picking
ORD_0053294,CUST_00551,WH_014,2026-01-16 10:52:00,2026-01-17,Sichuan,Mianyang,high,dispatched
ORD_0053295,CUST_00007,WH_004,2026-01-16 09:49:00,2026-01-17,Jiangsu,Suzhou,normal,picking
ORD_0053296,CUST_00025,WH_007,2026-01-16 15:00:00,2026-01-17,Hubei,Yichang,normal,picking
ORD_0053297,CUST_00664,WH_007,2026-01-16 07:00:00,2026-01-17,Jiangsu,Nanjing,normal,picked
