inventory_id,warehouse_id,bin_id,sku_id,batch_id,manufacture_date,expiry_date,received_date,quantity_available,quantity_reserved,quality_status,days_to_expiry
INV_0053544,WH_020,WH_020_AMBIENT_191,SKU_01401,BATCH_0053544,2025-11-27,2028-09-26,2025-11-28,12,0,good,853
INV_0053545,WH_019,WH_019_COLD_137,SKU_01702,BATCH_0053545,2026-02-11,2027-02-11,2026-02-20,44,0,good,260
INV_0053546,WH_023,WH_023_COLD_135,SKU_02192,BATCH_0053546,2025-10-03,2026-10-03,2025-10-11,15,2,good,129
INV_0053547,WH_003,WH_003_FROZEN_081,SKU_02767,BATCH_0053547,2026-05-02,2027-12-21,2026-05-11,66,0,good,573
INV_0053548,WH_001,WH_001_AMBIENT_143,SKU_02524,BATCH_0053548,2026-04-30,2027-04-30,2026-05-05,15,0,good,338
INV_0053549,WH_019,WH_019_COOL_072,SKU_00240,BATCH_0053549,2026-01-09,2026-10-22,2026-01-21,10,0,good,148
INV_0053550,WH_007,WH_007_COOL_135,SKU_00873,BATCH_0053550,2025-07-07,2026-10-06,2025-07-11,39,0,good,132
INV_0053551,WH_009,WH_009_AMBIENT_189,SKU_02361,BATCH_0053551,2026-03-25,2027-03-25,2026-03-31,24,8,good,302
INV_0053552,WH_023,WH_023_COLD_011,SKU_02117,BATCH_0053552,2026-02-06,2026-09-08,2026-02-09,37,0,good,104
INV_0053553,WH_020,WH_020_AMBIENT_141,SKU_02830,BATCH_0053553,2025-01-25,2027-08-18,2025-01-28,113,0,good,448
INV_0053554,WH_028,WH_028_AMBIENT_182,SKU_02566,BATCH_0053554,2025-07-07,2026-12-16,2025-07-12,50,0,good,203
INV_0053555,WH_029,WH_029_COLD_065,SKU_00452,BATCH_0053555,2026-05-07,2026-10-16,2026-05-17,18,6,good,142
INV_0053556,WH_017,WH_017_COLD_081,SKU_02267,BATCH_0053556,2025-10-25,2026-07-08,2025-11-05,38,0,good,42
INV_0053557,WH_001,WH_001_AMBIENT_008,SKU_01609,BATCH_0053557,2026-05-18,2027-05-18,2026-05-25,5,0,good,356
INV_0053558,WH_028,WH_028_AMBIENT_031,SKU_02924,BATCH_0053558,2024-08-09,2027-04-11,2024-08-19,100,1,good,319
INV_0053559,WH_002,WH_002_AMBIENT_162,SKU_02257,BATCH_0053559,2026-02-09,2027-02-09,2026-02-17,79,12,good,258
INV_0053560,WH_011,WH_011_AMBIENT_182,SKU_01852,BATCH_0053560,2026-01-26,2027-01-26,2026-02-04,4,0,good,244
INV_0053561,WH_001,WH_001_COLD_008,SKU_00804,BATCH_0053561,2025-11-07,2026-11-07,2025-11-15,40,0,good,164
INV_0053562,WH_007,WH_007_AMBIENT_030,SKU_01536,BATCH_0053562,2024-12-12,2027-03-22,2024-12-17,24,0,good,299
INV_0053563,WH_015,WH_015_COLD_184,SKU_00871,BATCH_0053563,2026-05-19,2027-05-19,2026-05-31,123,0,good,357
INV_0053564,WH_029,WH_029_COOL_050,SKU_00510,BATCH_0053564,2025-12-25,2027-12-25,2026-01-04,21,0,good,577
INV_0053565,WH_025,WH_025_AMBIENT_179,SKU_01837,BATCH_0053565,2026-05-01,2027-05-25,2026-05-03,26,0,good,363
INV_0053566,WH_029,WH_029_COLD_048,SKU_02136,BATCH_0053566,2025-10-25,2026-10-25,2025-10-28,5,0,good,151
INV_0053567,WH_024,WH_024_AMBIENT_004,SKU_02936,BATCH_0053567,2025-03-20,2027-03-21,2025-04-02,5,0,good,298
INV_0053568,WH_010,WH_010_AMBIENT_148,SKU_00022,BATCH_0053568,2024-10-25,2027-01-04,2024-11-01,19,0,good,222
INV_0053569,WH_024,WH_024_AMBIENT_125,SKU_01703,BATCH_0053569,2025-05-01,2027-02-12,2025-05-05,4,0,good,261
INV_0053570,WH_001,WH_001_AMBIENT_155,SKU_01550,BATCH_0053570,2026-05-06,2027-06-19,2026-05-10,24,0,good,388
INV_0053571,WH_013,WH_013_AMBIENT_104,SKU_01441,BATCH_0053571,2025-06-17,2028-01-31,2025-06-30,47,3,good,614
INV_0053572,WH_030,WH_030_COOL_129,SKU_00959,BATCH_0053572,2025-12-22,2027-12-22,2026-01-04,30,0,good,574
INV_0053573,WH_017,WH_017_AMBIENT_132,SKU_02611,BATCH_0053573,2025-10-16,2026-10-16,2025-10-28,4,0,good,142
INV_0053574,WH_026,WH_026_AMBIENT_006,SKU_02068,BATCH_0053574,2026-01-11,2028-10-22,2026-01-23,83,0,good,879
INV_0053575,WH_010,WH_010_AMBIENT_176,SKU_01312,BATCH_0053575,2026-05-18,2027-05-18,2026-05-30,12,0,good,356
INV_0053576,WH_007,WH_007_COOL_137,SKU_02929,BATCH_0053576,2025-01-27,2027-01-27,2025-02-06,9,0,good,245
INV_0053577,WH_016,WH_016_COLD_139,SKU_01887,BATCH_0053577,2025-10-05,2026-10-05,2025-10-15,39,8,good,131
INV_0053578,WH_022,WH_022_AMBIENT_087,SKU_01047,BATCH_0053578,2024-12-26,2026-07-31,2024-12-30,113,0,good,65
INV_0053579,WH_030,WH_030_AMBIENT_166,SKU_02048,BATCH_0053579,2025-08-01,2026-09-12,2025-08-06,0,0,good,108
INV_0053580,WH_020,WH_020_COLD_099,SKU_02067,BATCH_0053580,2026-03-10,2027-03-10,2026-03-20,5,1,good,287
INV_0053581,WH_011,WH_011_COLD_098,SKU_02005,BATCH_0053581,2025-09-03,2026-09-03,2025-09-15,5,0,good,99
INV_0053582,WH_002,WH_002_AMBIENT_024,SKU_01029,BATCH_0053582,2026-05-02,2027-10-13,2026-05-14,21,0,good,504
INV_0053583,WH_022,WH_022_AMBIENT_147,SKU_01117,BATCH_0053583,2025-10-01,2027-05-31,2025-10-11,19,0,good,369
INV_0053584,WH_015,WH_015_COOL_132,SKU_02240,BATCH_0053584,2025-03-25,2026-10-18,2025-03-28,10,0,good,144
INV_0053585,WH_030,WH_030_AMBIENT_079,SKU_00816,BATCH_0053585,2026-03-29,2027-11-08,2026-03-30,3,0,good,530
INV_0053586,WH_008,WH_008_AMBIENT_089,SKU_00836,BATCH_0053586,2025-11-02,2027-05-10,2025-11-13,83,0,good,348
INV_0053587,WH_024,WH_024_COOL_172,SKU_01356,BATCH_0053587,2025-06-28,2026-12-28,2025-07-08,8,2,good,215
INV_0053588,WH_030,WH_030_COLD_102,SKU_01560,BATCH_0053588,2025-07-07,2026-07-07,2025-07-19,5,0,good,41
INV_0053589,WH_020,WH_020_AMBIENT_194,SKU_00005,BATCH_0053589,2024-12-23,2027-02-03,2025-01-01,7,0,good,252
INV_0053590,WH_010,WH_010_AMBIENT_108,SKU_02478,BATCH_0053590,2025-02-25,2026-10-10,2025-03-07,8,0,good,136
INV_0053591,WH_011,WH_011_COOL_097,SKU_00874,BATCH_0053591,2024-09-15,2026-09-15,2024-09-22,72,7,good,111
INV_0053592,WH_026,WH_026_AMBIENT_052,SKU_00991,BATCH_0053592,2025-12-26,2027-04-08,2025-12-29,43,3,good,316
INV_0053593,WH_029,WH_029_AMBIENT_004,SKU_00380,BATCH_0053593,2025-11-14,2026-11-14,2025-11-16,2,0,good,171
INV_0053594,WH_014,WH_014_COOL_060,SKU_00015,BATCH_0053594,2025-10-04,2027-06-24,2025-10-06,8,0,good,393
INV_0053595,WH_025,WH_025_AMBIENT_157,SKU_01644,BATCH_0053595,2026-05-04,2027-05-04,2026-05-14,13,0,good,342
INV_0053596,WH_026,WH_026_COOL_101,SKU_01733,BATCH_0053596,2024-10-31,2026-10-31,2024-11-11,31,8,good,157
INV_0053597,WH_010,WH_010_AMBIENT_131,SKU_01010,BATCH_0053597,2026-02-02,2027-02-02,2026-02-09,96,0,good,251
INV_0053598,WH_024,WH_024_AMBIENT_102,SKU_02595,BATCH_0053598,2025-07-31,2027-05-18,2025-08-01,2,0,good,356
INV_0053599,WH_017,WH_017_AMBIENT_173,SKU_01030,BATCH_0053599,2026-01-19,2027-10-16,2026-01-23,8,0,good,507
INV_0053600,WH_017,WH_017_COLD_122,SKU_02225,BATCH_0053600,2026-03-16,2027-03-16,2026-03-23,198,0,good,293
INV_0053601,WH_012,WH_012_AMBIENT_103,SKU_02634,BATCH_0053601,2025-05-12,2027-05-10,2025-05-15,50,0,good,348
INV_0053602,WH_015,WH_015_COOL_134,SKU_00621,BATCH_0053602,2026-04-08,2027-01-15,2026-04-10,16,0,good,233
INV_0053603,WH_016,WH_016_COOL_090,SKU_01178,BATCH_0053603,2025-10-22,2026-08-07,2025-10-27,24,0,good,72
INV_0053604,WH_003,WH_003_FROZEN_166,SKU_02076,BATCH_0053604,2025-12-06,2027-10-19,2025-12-08,15,2,good,510
INV_0053605,WH_020,WH_020_AMBIENT_090,SKU_01903,BATCH_0053605,2026-02-19,2027-02-19,2026-03-01,304,89,good,268
INV_0053606,WH_029,WH_029_COLD_092,SKU_00311,BATCH_0053606,2025-09-19,2026-09-19,2025-09-24,10,0,good,115
INV_0053607,WH_007,WH_007_AMBIENT_148,SKU_02375,BATCH_0053607,2025-11-29,2026-11-29,2025-12-11,8,0,good,186
INV_0053608,WH_025,WH_025_AMBIENT_174,SKU_00995,BATCH_0053608,2025-08-21,2028-07-27,2025-08-27,74,0,good,792
INV_0053609,WH_014,WH_014_AMBIENT_110,SKU_00691,BATCH_0053609,2025-11-27,2027-06-19,2025-12-03,40,0,good,388
INV_0053610,WH_007,WH_007_COOL_005,SKU_02967,BATCH_0053610,2025-03-09,2027-03-09,2025-03-19,153,0,good,286
INV_0053611,WH_002,WH_002_AMBIENT_089,SKU_02752,BATCH_0053611,2026-03-21,2028-09-19,2026-03-31,8,2,good,846
INV_0053612,WH_007,WH_007_AMBIENT_099,SKU_01681,BATCH_0053612,2026-04-17,2028-01-03,2026-04-20,52,0,good,586
INV_0053613,WH_014,WH_014_AMBIENT_151,SKU_01817,BATCH_0053613,2025-10-02,2026-11-01,2025-10-15,21,0,good,158
INV_0053614,WH_006,WH_006_COOL_080,SKU_00187,BATCH_0053614,2026-01-18,2027-06-21,2026-01-29,4,0,good,390
INV_0053615,WH_007,WH_007_FROZEN_145,SKU_01407,BATCH_0053615,2024-12-03,2026-12-03,2024-12-08,51,0,good,190
INV_0053616,WH_023,WH_023_COLD_198,SKU_00377,BATCH_0053616,2026-02-13,2026-10-04,2026-02-21,73,0,good,130
INV_0053617,WH_013,WH_013_COOL_011,SKU_00294,BATCH_0053617,2026-04-02,2028-04-01,2026-04-15,9,2,good,675
INV_0053618,WH_009,WH_009_AMBIENT_103,SKU_00170,BATCH_0053618,2026-01-26,2027-01-26,2026-02-04,5,1,good,244
INV_0053619,WH_010,WH_010_AMBIENT_073,SKU_01738,BATCH_0053619,2025-08-23,2026-08-23,2025-08-24,18,0,good,88
INV_0053620,WH_007,WH_007_COOL_125,SKU_00142,BATCH_0053620,2025-08-04,2026-11-21,2025-08-10,14,4,good,178
INV_0053621,WH_025,WH_025_COLD_099,SKU_01754,BATCH_0053621,2025-09-05,2026-09-05,2025-09-10,10,0,good,101
INV_0053622,WH_023,WH_023_COLD_068,SKU_01351,BATCH_0053622,2026-02-25,2026-08-24,2026-02-26,25,0,good,89
INV_0053623,WH_019,WH_019_COOL_098,SKU_00520,BATCH_0053623,2025-08-28,2026-06-29,2025-08-30,22,0,good,33
INV_0053624,WH_028,WH_028_COLD_108,SKU_01539,BATCH_0053624,2026-01-06,2026-08-28,2026-01-11,179,0,good,93
INV_0053625,WH_021,WH_021_COOL_159,SKU_00598,BATCH_0053625,2025-12-20,2027-03-13,2025-12-27,124,0,good,290
INV_0053626,WH_002,WH_002_COOL_117,SKU_01462,BATCH_0053626,2024-09-25,2026-09-25,2024-09-29,19,0,good,121
INV_0053627,WH_018,WH_018_COLD_095,SKU_00842,BATCH_0053627,2026-05-01,2026-12-01,2026-05-11,18,0,good,188
INV_0053628,WH_012,WH_012_COOL_175,SKU_01814,BATCH_0053628,2025-04-06,2027-04-06,2025-04-12,41,8,good,314
INV_0053629,WH_010,WH_010_COLD_034,SKU_01243,BATCH_0053629,2025-11-15,2026-11-15,2025-11-17,2,0,good,172
INV_0053630,WH_025,WH_025_AMBIENT_096,SKU_01416,BATCH_0053630,2026-04-20,2028-02-21,2026-04-25,2,0,good,635
INV_0053631,WH_002,WH_002_COOL_116,SKU_02285,BATCH_0053631,2025-05-05,2027-05-05,2025-05-08,20,0,good,343
INV_0053632,WH_026,WH_026_AMBIENT_115,SKU_00780,BATCH_0053632,2025-12-21,2027-08-19,2025-12-29,10,0,good,449
INV_0053633,WH_029,WH_029_COOL_004,SKU_02947,BATCH_0053633,2026-04-19,2026-10-16,2026-04-25,11,0,good,142
INV_0053634,WH_001,WH_001_AMBIENT_038,SKU_02400,BATCH_0053634,2025-10-03,2026-10-03,2025-10-16,23,0,good,129
INV_0053635,WH_009,WH_009_COLD_056,SKU_02217,BATCH_0053635,2026-03-14,2026-07-09,2026-03-17,8,1,good,43
INV_0053636,WH_012,WH_012_FROZEN_070,SKU_01824,BATCH_0053636,2025-02-09,2026-12-01,2025-02-19,44,7,good,188
INV_0053637,WH_024,WH_024_AMBIENT_017,SKU_02760,BATCH_0053637,2025-07-25,2027-01-06,2025-08-07,272,0,good,224
INV_0053638,WH_020,WH_020_AMBIENT_141,SKU_02626,BATCH_0053638,2026-05-20,2027-06-17,2026-05-29,4,0,good,386
INV_0053639,WH_018,WH_018_COOL_128,SKU_01830,BATCH_0053639,2026-02-02,2027-04-24,2026-02-12,2,0,good,332
INV_0053640,WH_017,WH_017_AMBIENT_137,SKU_02346,BATCH_0053640,2025-12-26,2027-03-15,2026-01-08,9,3,good,292
INV_0053641,WH_017,WH_017_COOL_056,SKU_01515,BATCH_0053641,2025-06-24,2027-06-24,2025-07-04,39,0,good,393
INV_0053642,WH_018,WH_018_AMBIENT_160,SKU_01948,BATCH_0053642,2026-01-08,2028-12-08,2026-01-15,78,0,good,926
INV_0053643,WH_025,WH_025_COLD_055,SKU_00378,BATCH_0053643,2025-08-21,2026-08-21,2025-08-30,12,0,good,86
INV_0053644,WH_023,WH_023_COOL_137,SKU_00885,BATCH_0053644,2026-02-06,2027-01-08,2026-02-07,1,0,good,226
INV_0053645,WH_022,WH_022_COOL_171,SKU_01902,BATCH_0053645,2024-10-23,2026-10-23,2024-11-01,19,0,good,149
INV_0053646,WH_005,WH_005_AMBIENT_078,SKU_02512,BATCH_0053646,2026-01-31,2027-09-22,2026-02-04,5,0,good,483
INV_0053647,WH_012,WH_012_AMBIENT_188,SKU_01277,BATCH_0053647,2026-04-23,2027-04-23,2026-05-03,21,0,good,331
INV_0053648,WH_029,WH_029_FROZEN_005,SKU_00287,BATCH_0053648,2025-03-14,2027-03-14,2025-03-15,40,11,good,291
INV_0053649,WH_014,WH_014_COOL_146,SKU_02658,BATCH_0053649,2025-12-01,2027-04-17,2025-12-10,66,0,good,325
INV_0053650,WH_009,WH_009_COOL_084,SKU_01460,BATCH_0053650,2025-11-23,2026-11-05,2025-12-06,36,5,good,162
INV_0053651,WH_018,WH_018_COLD_197,SKU_01156,BATCH_0053651,2025-09-16,2026-09-16,2025-09-21,21,3,good,112
INV_0053652,WH_005,WH_005_AMBIENT_031,SKU_00948,BATCH_0053652,2025-09-20,2027-04-20,2025-10-03,8,0,good,328
INV_0053653,WH_028,WH_028_AMBIENT_015,SKU_01570,BATCH_0053653,2026-03-04,2027-10-11,2026-03-11,44,0,good,502
INV_0053654,WH_030,WH_030_AMBIENT_145,SKU_00601,BATCH_0053654,2025-05-06,2027-01-21,2025-05-11,22,3,good,239
INV_0053655,WH_030,WH_030_COOL_169,SKU_00955,BATCH_0053655,2024-12-22,2026-12-22,2025-01-02,157,0,good,209
INV_0053656,WH_008,WH_008_AMBIENT_004,SKU_02699,BATCH_0053656,2025-06-24,2027-09-23,2025-07-05,7,0,good,484
INV_0053657,WH_016,WH_016_COOL_025,SKU_02314,BATCH_0053657,2024-11-16,2026-11-16,2024-11-21,36,6,good,173
INV_0053658,WH_013,WH_013_AMBIENT_076,SKU_00120,BATCH_0053658,2026-04-04,2027-07-13,2026-04-16,27,9,good,412
INV_0053659,WH_003,WH_003_COOL_022,SKU_00607,BATCH_0053659,2025-07-23,2026-07-06,2025-08-02,6,0,good,40
INV_0053660,WH_001,WH_001_AMBIENT_104,SKU_01642,BATCH_0053660,2025-10-10,2027-11-09,2025-10-13,11,0,good,531
INV_0053661,WH_014,WH_014_COOL_023,SKU_02444,BATCH_0053661,2026-04-23,2026-12-06,2026-05-04,121,0,good,193
INV_0053662,WH_006,WH_006_AMBIENT_154,SKU_01643,BATCH_0053662,2025-07-23,2027-11-13,2025-07-26,2,0,good,535
INV_0053663,WH_029,WH_029_AMBIENT_084,SKU_02324,BATCH_0053663,2026-03-01,2027-04-18,2026-03-06,3,0,good,326
INV_0053664,WH_007,WH_007_AMBIENT_088,SKU_00971,BATCH_0053664,2025-10-13,2026-10-13,2025-10-20,46,10,good,139
INV_0053665,WH_015,WH_015_AMBIENT_117,SKU_02518,BATCH_0053665,2026-01-12,2027-11-03,2026-01-13,37,0,good,525
INV_0053666,WH_013,WH_013_AMBIENT_072,SKU_01074,BATCH_0053666,2026-03-13,2028-12-02,2026-03-21,23,9,good,920
INV_0053667,WH_005,WH_005_COOL_163,SKU_02497,BATCH_0053667,2026-05-15,2028-04-06,2026-05-21,0,0,good,680
INV_0053668,WH_006,WH_006_AMBIENT_037,SKU_02797,BATCH_0053668,2024-12-23,2027-07-05,2025-01-05,1,0,good,404
INV_0053669,WH_018,WH_018_COOL_145,SKU_02133,BATCH_0053669,2025-08-22,2027-02-16,2025-09-03,23,0,good,265
INV_0053670,WH_005,WH_005_COOL_044,SKU_02648,BATCH_0053670,2025-05-05,2027-05-05,2025-05-11,20,0,good,343
INV_0053671,WH_008,WH_008_COLD_075,SKU_02267,BATCH_0053671,2026-02-17,2026-10-31,2026-02-18,1,0,good,157
INV_0053672,WH_006,WH_006_COOL_002,SKU_01101,BATCH_0053672,2024-12-27,2026-12-27,2024-12-29,24,9,good,214
INV_0053673,WH_015,WH_015_AMBIENT_003,SKU_00852,BATCH_0053673,2024-08-14,2027-05-11,2024-08-20,20,0,good,349
INV_0053674,WH_029,WH_029_AMBIENT_200,SKU_02702,BATCH_0053674,2026-02-28,2027-05-30,2026-03-08,5,0,good,368
INV_0053675,WH_002,WH_002_COOL_096,SKU_00738,BATCH_0053675,2026-03-30,2027-03-20,2026-04-02,63,0,good,297
INV_0053676,WH_013,WH_013_AMBIENT_019,SKU_02610,BATCH_0053676,2025-09-04,2026-09-04,2025-09-06,5,0,good,100
INV_0053677,WH_006,WH_006_AMBIENT_098,SKU_01481,BATCH_0053677,2024-07-22,2026-10-07,2024-07-23,54,0,good,133
INV_0053678,WH_004,WH_004_AMBIENT_133,SKU_01303,BATCH_0053678,2025-02-09,2027-08-27,2025-02-12,7,0,good,457
INV_0053679,WH_002,WH_002_AMBIENT_011,SKU_00543,BATCH_0053679,2025-07-27,2026-07-27,2025-07-28,32,0,good,61
INV_0053680,WH_005,WH_005_COOL_140,SKU_02817,BATCH_0053680,2025-08-27,2027-08-27,2025-09-07,17,2,good,457
INV_0053681,WH_017,WH_017_AMBIENT_105,SKU_02323,BATCH_0053681,2025-12-29,2027-07-06,2026-01-07,52,0,good,405
INV_0053682,WH_006,WH_006_COLD_100,SKU_02260,BATCH_0053682,2025-07-27,2026-07-27,2025-07-31,4,0,good,61
INV_0053683,WH_025,WH_025_COOL_087,SKU_00515,BATCH_0053683,2026-05-27,2027-04-07,2026-06-05,7,0,good,315
INV_0053684,WH_003,WH_003_AMBIENT_186,SKU_02732,BATCH_0053684,2025-05-08,2027-09-20,2025-05-11,5,0,good,481
INV_0053685,WH_009,WH_009_COLD_115,SKU_01314,BATCH_0053685,2025-11-04,2026-11-04,2025-11-12,4,0,good,161
INV_0053686,WH_005,WH_005_COOL_193,SKU_02013,BATCH_0053686,2026-04-16,2028-04-15,2026-04-29,23,8,good,689
INV_0053687,WH_019,WH_019_AMBIENT_104,SKU_00343,BATCH_0053687,2025-11-26,2026-12-06,2025-11-30,137,0,good,193
INV_0053688,WH_006,WH_006_AMBIENT_104,SKU_00331,BATCH_0053688,2025-03-24,2027-03-13,2025-03-30,5,1,good,290
INV_0053689,WH_002,WH_002_COOL_075,SKU_00144,BATCH_0053689,2026-03-08,2028-02-27,2026-03-19,39,12,good,641
INV_0053690,WH_027,WH_027_AMBIENT_195,SKU_01030,BATCH_0053690,2024-12-30,2026-09-26,2025-01-02,34,0,good,122
INV_0053691,WH_026,WH_026_COLD_065,SKU_02676,BATCH_0053691,2026-03-29,2026-07-22,2026-04-02,11,0,good,56
INV_0053692,WH_014,WH_014_AMBIENT_094,SKU_01401,BATCH_0053692,2024-11-29,2027-09-29,2024-12-07,13,0,good,490
INV_0053693,WH_013,WH_013_AMBIENT_028,SKU_01334,BATCH_0053693,2025-10-12,2028-09-07,2025-10-21,5,0,good,834
INV_0053694,WH_028,WH_028_AMBIENT_192,SKU_02111,BATCH_0053694,2025-03-05,2027-07-24,2025-03-09,61,0,good,423
INV_0053695,WH_005,WH_005_AMBIENT_069,SKU_00176,BATCH_0053695,2025-11-05,2026-11-05,2025-11-11,5,0,good,162
INV_0053696,WH_007,WH_007_COOL_001,SKU_00364,BATCH_0053696,2025-07-23,2027-07-23,2025-08-05,48,0,good,422
INV_0053697,WH_027,WH_027_COOL_070,SKU_00655,BATCH_0053697,2025-04-29,2027-04-12,2025-05-05,49,15,good,320
INV_0053698,WH_010,WH_010_AMBIENT_187,SKU_02608,BATCH_0053698,2025-08-30,2026-08-30,2025-09-06,6,0,good,95
INV_0053699,WH_028,WH_028_COOL_097,SKU_00865,BATCH_0053699,2025-10-04,2026-12-28,2025-10-17,22,0,good,215
INV_0053700,WH_020,WH_020_COLD_037,SKU_00047,BATCH_0053700,2025-11-05,2026-09-26,2025-11-09,12,0,good,122
INV_0053701,WH_001,WH_001_COOL_057,SKU_02766,BATCH_0053701,2025-07-31,2027-07-31,2025-08-03,10,0,good,430
INV_0053702,WH_030,WH_030_COOL_150,SKU_01161,BATCH_0053702,2024-10-31,2026-10-31,2024-11-08,2,0,good,157
INV_0053703,WH_015,WH_015_COLD_158,SKU_00942,BATCH_0053703,2026-04-03,2026-08-16,2026-04-13,32,0,good,81
INV_0053704,WH_015,WH_015_AMBIENT_084,SKU_01329,BATCH_0053704,2025-01-17,2026-10-01,2025-01-30,37,0,good,127
INV_0053705,WH_007,WH_007_AMBIENT_010,SKU_00454,BATCH_0053705,2025-09-14,2026-09-14,2025-09-27,2,0,good,110
INV_0053706,WH_029,WH_029_AMBIENT_125,SKU_01471,BATCH_0053706,2026-04-11,2028-09-16,2026-04-16,12,0,good,843
INV_0053707,WH_026,WH_026_AMBIENT_025,SKU_01442,BATCH_0053707,2024-01-25,2026-11-21,2024-02-03,27,0,good,178
INV_0053708,WH_028,WH_028_COOL_014,SKU_01430,BATCH_0053708,2025-12-15,2027-11-29,2025-12-22,10,0,good,551
INV_0053709,WH_020,WH_020_COOL_055,SKU_01745,BATCH_0053709,2026-04-25,2028-02-26,2026-05-06,27,0,good,640
INV_0053710,WH_002,WH_002_COOL_135,SKU_00606,BATCH_0053710,2024-12-27,2026-12-27,2025-01-02,3,0,good,214
INV_0053711,WH_008,WH_008_FROZEN_147,SKU_02351,BATCH_0053711,2025-09-22,2026-11-30,2025-09-27,42,14,good,187
INV_0053712,WH_018,WH_018_COOL_178,SKU_01858,BATCH_0053712,2025-04-30,2027-04-30,2025-05-09,13,0,good,338
INV_0053713,WH_008,WH_008_AMBIENT_036,SKU_02772,BATCH_0053713,2025-12-10,2026-12-10,2025-12-12,3,0,good,197
INV_0053714,WH_014,WH_014_AMBIENT_008,SKU_00705,BATCH_0053714,2024-12-09,2027-11-05,2024-12-20,1,0,good,527
INV_0053715,WH_010,WH_010_AMBIENT_170,SKU_01989,BATCH_0053715,2025-07-07,2027-12-28,2025-07-08,70,0,good,580
INV_0053716,WH_007,WH_007_AMBIENT_005,SKU_02034,BATCH_0053716,2026-05-18,2028-05-28,2026-05-28,215,0,good,732
INV_0053717,WH_007,WH_007_COLD_129,SKU_00937,BATCH_0053717,2025-08-18,2026-08-18,2025-08-22,21,0,good,83
INV_0053718,WH_029,WH_029_COLD_183,SKU_00522,BATCH_0053718,2026-03-15,2027-03-15,2026-03-26,13,0,good,292
INV_0053719,WH_017,WH_017_AMBIENT_008,SKU_01292,BATCH_0053719,2025-07-20,2026-10-23,2025-07-27,29,0,good,149
INV_0053720,WH_008,WH_008_AMBIENT_072,SKU_02501,BATCH_0053720,2025-06-03,2026-07-29,2025-06-13,8,0,good,63
INV_0053721,WH_018,WH_018_COOL_103,SKU_01913,BATCH_0053721,2025-02-22,2027-02-22,2025-03-01,18,0,good,271
INV_0053722,WH_014,WH_014_COLD_157,SKU_01504,BATCH_0053722,2025-07-11,2026-07-11,2025-07-15,14,0,good,45
INV_0053723,WH_003,WH_003_AMBIENT_092,SKU_02562,BATCH_0053723,2026-02-15,2027-02-15,2026-02-18,1,0,good,264
INV_0053724,WH_003,WH_003_AMBIENT_147,SKU_02428,BATCH_0053724,2025-09-22,2026-09-22,2025-09-23,24,0,good,118
INV_0053725,WH_016,WH_016_COLD_195,SKU_00997,BATCH_0053725,2026-05-17,2027-05-17,2026-05-30,11,0,good,355
INV_0053726,WH_002,WH_002_AMBIENT_095,SKU_01853,BATCH_0053726,2026-04-12,2027-04-12,2026-04-24,29,0,good,320
INV_0053727,WH_002,WH_002_AMBIENT_129,SKU_00626,BATCH_0053727,2025-10-31,2027-08-15,2025-11-09,2,0,good,445
INV_0053728,WH_016,WH_016_AMBIENT_064,SKU_00619,BATCH_0053728,2026-04-04,2027-07-06,2026-04-06,311,0,good,405
INV_0053729,WH_010,WH_010_AMBIENT_184,SKU_02723,BATCH_0053729,2025-09-03,2026-12-03,2025-09-16,3,0,good,190
INV_0053730,WH_023,WH_023_COOL_116,SKU_02976,BATCH_0053730,2025-12-15,2027-12-15,2025-12-16,38,3,good,567
INV_0053731,WH_014,WH_014_COOL_160,SKU_01361,BATCH_0053731,2025-01-30,2026-09-23,2025-02-09,114,0,good,119
INV_0053732,WH_025,WH_025_AMBIENT_155,SKU_02814,BATCH_0053732,2025-07-21,2028-04-23,2025-07-29,19,0,good,697
INV_0053733,WH_021,WH_021_COOL_148,SKU_01907,BATCH_0053733,2026-02-16,2028-02-16,2026-02-26,110,0,good,630
INV_0053734,WH_022,WH_022_COLD_084,SKU_00661,BATCH_0053734,2026-01-22,2026-08-29,2026-01-29,4,0,good,94
INV_0053735,WH_007,WH_007_COOL_067,SKU_01860,BATCH_0053735,2024-10-17,2026-10-17,2024-10-18,86,0,good,143
INV_0053736,WH_011,WH_011_AMBIENT_144,SKU_01292,BATCH_0053736,2025-06-08,2026-09-11,2025-06-09,19,1,good,107
INV_0053737,WH_020,WH_020_AMBIENT_074,SKU_02096,BATCH_0053737,2024-07-27,2027-01-03,2024-08-08,54,0,good,221
INV_0053738,WH_006,WH_006_COLD_050,SKU_02764,BATCH_0053738,2026-05-25,2027-03-31,2026-06-01,8,0,good,308
INV_0053739,WH_028,WH_028_AMBIENT_113,SKU_02983,BATCH_0053739,2024-10-19,2027-06-03,2024-10-22,112,0,good,372
INV_0053740,WH_028,WH_028_AMBIENT_056,SKU_02792,BATCH_0053740,2025-11-08,2026-11-08,2025-11-16,58,0,good,165
INV_0053741,WH_016,WH_016_COLD_006,SKU_02203,BATCH_0053741,2026-05-19,2027-05-19,2026-06-01,24,0,good,357
INV_0053742,WH_002,WH_002_AMBIENT_157,SKU_01818,BATCH_0053742,2026-03-30,2027-03-30,2026-03-31,3,0,good,307
INV_0053743,WH_007,WH_007_COLD_067,SKU_00712,BATCH_0053743,2025-08-13,2026-07-08,2025-08-14,11,0,good,42
